demand_id,week_start_date,week_end_date,year,week_number,location_id,region_of_kolkata,demand_rank,product_id,product_name,category_name,brand,unit_size,weekday_weekend,weekday_units_sold,weekend_units_sold,units_sold,avg_selling_price_rs,promotion_flag,discount_pct,holiday_flag,festival_event,season,temperature_c,rainfall_mm,humidity_pct,weather_condition,stockout_flag,forecast_target_start,forecast_target_end,next_week_demand_target_units,data_source,recorded_at,_unnamed_33,_row_id,_source_file,_source_sheet,_staged_at
DEM-0003610,2025-01-05,2025-01-11,2025,19,KOL-LOC-002,Jadavpur,5,VEG-008,Cucumber,Fresh Vegetables,Fresho,100 g,Weekday,86,28,114,11.72,1,5,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,109,SYNTHETIC_TRAINING,2026-09-14 10:41:01.409,,3610,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003611,2025-01-05,2025-01-11,2025,19,KOL-LOC-003,Dhakuria,1,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,500 g,Weekday,89,30,119,300.05,1,12,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,127,SYNTHETIC_TRAINING,2026-09-14 10:41:01.409,,3611,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003612,2025-01-05,2025-01-11,2025,19,KOL-LOC-003,Dhakuria,2,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,100 g,Weekday,80,27,107,284.43,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,116,SYNTHETIC_TRAINING,2026-09-14 10:41:01.409,,3612,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003613,2025-01-05,2025-01-11,2025,19,KOL-LOC-003,Dhakuria,3,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,Wagh Bakri,500 g,Weekday,76,25,101,301.85,1,12,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,122,SYNTHETIC_TRAINING,2026-09-14 10:41:01.409,,3613,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003614,2025-01-05,2025-01-11,2025,19,KOL-LOC-003,Dhakuria,4,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,250 g,Weekday,76,25,101,156.13,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,91,SYNTHETIC_TRAINING,2026-09-14 10:41:01.409,,3614,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003615,2025-01-05,2025-01-11,2025,19,KOL-LOC-003,Dhakuria,5,TEA-004,Brooke Bond Taj Mahal,Tea & Coffee,Brooke Bond,100 g,Weekday,81,27,108,64.54,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,114,SYNTHETIC_TRAINING,2026-09-14 10:41:01.409,,3615,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003616,2025-01-05,2025-01-11,2025,19,KOL-LOC-004,Gariahat,1,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,500 g,Weekday,80,27,107,1301.94,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,103,SYNTHETIC_TRAINING,2026-09-14 10:41:01.409,,3616,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003617,2025-01-05,2025-01-11,2025,19,KOL-LOC-004,Gariahat,2,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,250 g,Weekday,105,35,140,151.23,1,12,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,150,SYNTHETIC_TRAINING,2026-09-14 10:41:01.409,,3617,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003618,2025-01-05,2025-01-11,2025,19,KOL-LOC-004,Gariahat,3,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,1 kg,Weekday,69,23,92,573.07,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,93,SYNTHETIC_TRAINING,2026-09-14 10:41:01.409,,3618,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003619,2025-01-05,2025-01-11,2025,19,KOL-LOC-004,Gariahat,4,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,500 g,Weekday,80,27,107,306.35,1,8,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,121,SYNTHETIC_TRAINING,2026-09-14 10:41:01.409,,3619,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003620,2025-01-05,2025-01-11,2025,19,KOL-LOC-004,Gariahat,5,DAI-002,Amul Taaza Toned Milk,Dairy & Milk Products,Amul,2 L,Weekday,74,25,99,157.9,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,108,SYNTHETIC_TRAINING,2026-09-14 10:41:01.409,,3620,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003621,2025-01-05,2025-01-11,2025,19,KOL-LOC-005,Ballygunge,1,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,100 g,Weekday,118,39,157,66.69,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,188,SYNTHETIC_TRAINING,2026-09-14 10:41:01.409,,3621,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003622,2025-01-05,2025-01-11,2025,19,KOL-LOC-005,Ballygunge,2,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,500 g,Weekday,86,28,114,1287.88,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,136,SYNTHETIC_TRAINING,2026-09-14 10:41:01.409,,3622,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003623,2025-01-05,2025-01-11,2025,19,KOL-LOC-005,Ballygunge,3,DAI-002,Amul Taaza Toned Milk,Dairy & Milk Products,Amul,400 ml,Weekday,64,22,86,36.57,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,95,SYNTHETIC_TRAINING,2026-09-14 10:41:01.409,,3623,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003624,2025-01-05,2025-01-11,2025,19,KOL-LOC-005,Ballygunge,4,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,100 g,Weekday,87,29,116,67.56,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,121,SYNTHETIC_TRAINING,2026-09-14 10:41:01.409,,3624,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003625,2025-01-05,2025-01-11,2025,19,KOL-LOC-005,Ballygunge,5,TEA-004,Brooke Bond Taj Mahal,Tea & Coffee,Brooke Bond,500 g,Weekday,74,25,99,302.48,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,94,SYNTHETIC_TRAINING,2026-09-14 10:41:01.409,,3625,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003626,2025-01-05,2025-01-11,2025,19,KOL-LOC-006,Jodhpur Park,1,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,250 g,Weekday,78,26,104,154.22,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,106,SYNTHETIC_TRAINING,2026-09-14 10:41:01.409,,3626,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003627,2025-01-05,2025-01-11,2025,19,KOL-LOC-006,Jodhpur Park,2,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,500 g,Weekday,76,25,101,303.9,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,108,SYNTHETIC_TRAINING,2026-09-14 10:41:01.409,,3627,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003628,2025-01-05,2025-01-11,2025,19,KOL-LOC-006,Jodhpur Park,3,DAI-002,Amul Taaza Toned Milk,Dairy & Milk Products,Amul,400 ml,Weekday,53,18,71,36.3,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,64,SYNTHETIC_TRAINING,2026-09-14 10:41:01.409,,3628,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003629,2025-01-05,2025-01-11,2025,19,KOL-LOC-006,Jodhpur Park,4,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,1 kg,Weekday,46,15,61,571.67,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,61,SYNTHETIC_TRAINING,2026-09-14 10:41:01.409,,3629,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003630,2025-01-05,2025-01-11,2025,19,KOL-LOC-006,Jodhpur Park,5,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,Wagh Bakri,100 g,Weekday,79,26,105,64.32,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,106,SYNTHETIC_TRAINING,2026-09-14 10:41:01.410,,3630,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003631,2025-01-05,2025-01-11,2025,19,KOL-LOC-007,Tollygunge,1,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,250 g,Weekday,86,28,114,157.08,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,120,SYNTHETIC_TRAINING,2026-09-14 10:41:01.410,,3631,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003632,2025-01-05,2025-01-11,2025,19,KOL-LOC-007,Tollygunge,2,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,50 g,Weekday,64,21,85,33.83,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,83,SYNTHETIC_TRAINING,2026-09-14 10:41:01.410,,3632,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003633,2025-01-05,2025-01-11,2025,19,KOL-LOC-007,Tollygunge,3,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,50 g,Weekday,66,22,88,139.43,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,89,SYNTHETIC_TRAINING,2026-09-14 10:41:01.410,,3633,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003634,2025-01-05,2025-01-11,2025,19,KOL-LOC-007,Tollygunge,4,TEA-004,Brooke Bond Taj Mahal,Tea & Coffee,Brooke Bond,1 kg,Weekday,46,16,62,568.53,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,73,SYNTHETIC_TRAINING,2026-09-14 10:41:01.410,,3634,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003635,2025-01-05,2025-01-11,2025,19,KOL-LOC-007,Tollygunge,5,DAI-002,Amul Taaza Toned Milk,Dairy & Milk Products,Amul,2 L,Weekday,59,20,79,159.66,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,83,SYNTHETIC_TRAINING,2026-09-14 10:41:01.410,,3635,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003636,2025-01-05,2025-01-11,2025,19,KOL-LOC-008,Golf Green,1,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,50 g,Weekday,68,22,90,33.73,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,88,SYNTHETIC_TRAINING,2026-09-14 10:41:01.410,,3636,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003637,2025-01-05,2025-01-11,2025,19,KOL-LOC-008,Golf Green,2,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,250 g,Weekday,79,26,105,653.08,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,107,SYNTHETIC_TRAINING,2026-09-14 10:41:01.410,,3637,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003638,2025-01-05,2025-01-11,2025,19,KOL-LOC-008,Golf Green,3,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,50 g,Weekday,39,13,52,32.16,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,1,2025-01-12,2025-01-18,53,SYNTHETIC_TRAINING,2026-09-14 10:41:01.410,,3638,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003639,2025-01-05,2025-01-11,2025,19,KOL-LOC-008,Golf Green,4,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,Wagh Bakri,500 g,Weekday,56,19,75,304.86,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,87,SYNTHETIC_TRAINING,2026-09-14 10:41:01.410,,3639,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003640,2025-01-05,2025-01-11,2025,19,KOL-LOC-008,Golf Green,5,DAI-002,Amul Taaza Toned Milk,Dairy & Milk Products,Amul,1 L,Weekday,40,13,53,86.36,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,59,SYNTHETIC_TRAINING,2026-09-14 10:41:01.410,,3640,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003641,2025-01-05,2025-01-11,2025,19,KOL-LOC-009,Garia,1,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,500 g,Weekday,74,25,99,292.28,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,112,SYNTHETIC_TRAINING,2026-09-14 10:41:01.410,,3641,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003642,2025-01-05,2025-01-11,2025,19,KOL-LOC-009,Garia,2,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,Wagh Bakri,50 g,Weekday,62,21,83,32.56,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,83,SYNTHETIC_TRAINING,2026-09-14 10:41:01.410,,3642,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003643,2025-01-05,2025-01-11,2025,19,KOL-LOC-009,Garia,3,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,250 g,Weekday,76,26,102,664.38,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,116,SYNTHETIC_TRAINING,2026-09-14 10:41:01.410,,3643,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003644,2025-01-05,2025-01-11,2025,19,KOL-LOC-009,Garia,4,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,500 g,Weekday,64,22,86,301.46,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,95,SYNTHETIC_TRAINING,2026-09-14 10:41:01.410,,3644,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003645,2025-01-05,2025-01-11,2025,19,KOL-LOC-009,Garia,5,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,250 g,Weekday,80,26,106,150.95,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,105,SYNTHETIC_TRAINING,2026-09-14 10:41:01.410,,3645,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003646,2025-01-05,2025-01-11,2025,19,KOL-LOC-010,Kasba,1,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,1 kg,Weekday,59,20,79,567.67,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,82,SYNTHETIC_TRAINING,2026-09-14 10:41:01.410,,3646,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003647,2025-01-05,2025-01-11,2025,19,KOL-LOC-010,Kasba,2,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,500 g,Weekday,74,25,99,1283.64,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,108,SYNTHETIC_TRAINING,2026-09-14 10:41:01.410,,3647,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003648,2025-01-05,2025-01-11,2025,19,KOL-LOC-010,Kasba,3,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,Wagh Bakri,1 kg,Weekday,61,20,81,588.71,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,85,SYNTHETIC_TRAINING,2026-09-14 10:41:01.410,,3648,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003649,2025-01-05,2025-01-11,2025,19,KOL-LOC-010,Kasba,4,TEA-004,Brooke Bond Taj Mahal,Tea & Coffee,Brooke Bond,500 g,Weekday,75,25,100,302.98,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,108,SYNTHETIC_TRAINING,2026-09-14 10:41:01.410,,3649,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003650,2025-01-05,2025-01-11,2025,19,KOL-LOC-010,Kasba,5,DAI-002,Amul Taaza Toned Milk,Dairy & Milk Products,Amul,500 ml,Weekday,80,26,106,43.53,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,111,SYNTHETIC_TRAINING,2026-09-14 10:41:01.410,,3650,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003651,2025-01-05,2025-01-11,2025,19,KOL-LOC-011,Mukundapur,1,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,1 kg,Weekday,55,18,73,581.25,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,70,SYNTHETIC_TRAINING,2026-09-14 10:41:01.411,,3651,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003652,2025-01-05,2025-01-11,2025,19,KOL-LOC-011,Mukundapur,2,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,250 g,Weekday,82,28,110,646.19,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,107,SYNTHETIC_TRAINING,2026-09-14 10:41:01.411,,3652,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003653,2025-01-05,2025-01-11,2025,19,KOL-LOC-011,Mukundapur,3,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,100 g,Weekday,79,26,105,67.28,1,12,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,104,SYNTHETIC_TRAINING,2026-09-14 10:41:01.411,,3653,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003654,2025-01-05,2025-01-11,2025,19,KOL-LOC-011,Mukundapur,4,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,100 g,Weekday,82,28,110,66.01,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,105,SYNTHETIC_TRAINING,2026-09-14 10:41:01.411,,3654,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003655,2025-01-05,2025-01-11,2025,19,KOL-LOC-011,Mukundapur,5,TEA-004,Brooke Bond Taj Mahal,Tea & Coffee,Brooke Bond,250 g,Weekday,78,26,104,152.4,1,15,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,108,SYNTHETIC_TRAINING,2026-09-14 10:41:01.411,,3655,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003656,2025-01-05,2025-01-11,2025,19,KOL-LOC-012,Santoshpur,1,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,100 g,Weekday,85,28,113,64.08,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,112,SYNTHETIC_TRAINING,2026-09-14 10:41:01.411,,3656,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003657,2025-01-05,2025-01-11,2025,19,KOL-LOC-012,Santoshpur,2,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,50 g,Weekday,66,22,88,142.92,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,91,SYNTHETIC_TRAINING,2026-09-14 10:41:01.411,,3657,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003658,2025-01-05,2025-01-11,2025,19,KOL-LOC-012,Santoshpur,3,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,100 g,Weekday,72,24,96,65.57,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,93,SYNTHETIC_TRAINING,2026-09-14 10:41:01.411,,3658,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003659,2025-01-05,2025-01-11,2025,19,KOL-LOC-012,Santoshpur,4,VEG-008,Cucumber,Fresh Vegetables,Fresho,250 g,Weekday,66,22,88,17.27,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,96,SYNTHETIC_TRAINING,2026-09-14 10:41:01.411,,3659,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003660,2025-01-05,2025-01-11,2025,19,KOL-LOC-012,Santoshpur,5,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,1 kg,Weekday,54,18,72,181.6,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,71,SYNTHETIC_TRAINING,2026-09-14 10:41:01.411,,3660,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003661,2025-01-05,2025-01-11,2025,19,KOL-LOC-013,New Alipore,1,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,500 g,Weekday,80,26,106,290.41,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,117,SYNTHETIC_TRAINING,2026-09-14 10:41:01.411,,3661,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003662,2025-01-05,2025-01-11,2025,19,KOL-LOC-013,New Alipore,2,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,100 g,Weekday,99,33,132,270.2,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,123,SYNTHETIC_TRAINING,2026-09-14 10:41:01.411,,3662,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003663,2025-01-05,2025-01-11,2025,19,KOL-LOC-013,New Alipore,3,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,1 kg,Weekday,60,20,80,579.31,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,84,SYNTHETIC_TRAINING,2026-09-14 10:41:01.411,,3663,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003664,2025-01-05,2025-01-11,2025,19,KOL-LOC-013,New Alipore,4,VEG-008,Cucumber,Fresh Vegetables,Fresho,500 g,Weekday,73,24,97,34.63,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,99,SYNTHETIC_TRAINING,2026-09-14 10:41:01.411,,3664,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003665,2025-01-05,2025-01-11,2025,19,KOL-LOC-013,New Alipore,5,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,50 g,Weekday,56,18,74,11.72,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,76,SYNTHETIC_TRAINING,2026-09-14 10:41:01.411,,3665,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0003666,2025-01-05,2025-01-11,2025,19,KOL-LOC-014,Behala,1,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,Wagh Bakri,250 g,Weekday,70,23,93,152.44,0,0,0,,Winter,22.8,11.1,63.5,Clear/Partly Cloudy,0,2025-01-12,2025-01-18,84,SYNTHETIC_TRAINING,2026-09-14 10:41:01.411,,3666,final_demand_agent_training_2_years_kolkata (1).xlsx,demand_training_data,2026-09-21T14:25:30.977573+00:00
