demand_id,week_start_date,week_end_date,year,week_number,location_id,region_of_kolkata,demand_rank,product_id,product_name,category_name,brand,unit_size,weekday_weekend,weekday_units_sold,weekend_units_sold,units_sold,avg_selling_price_rs,promotion_flag,discount_pct,holiday_flag,festival_event,season,temperature_c,rainfall_mm,humidity_pct,weather_condition,stockout_flag,forecast_target_start,forecast_target_end,next_week_demand_target_units,data_source,recorded_at,region_week_key,region_product_week_key,assortment_size,rank_scope,rank_basis,selling_unit_workbook,selling_unit_sheet,selling_unit_source_row,selling_unit_lookup_hint,reference_layer,anchor_status,_row_id,_source_file,_source_sheet,_staged_at
DEM-0000001,2024-01-01 00:00:00,2024-01-07 00:00:00,2024,1,KOL-LOC-001,Lake Gardens,1,DAI-005,Mother Dairy Curd,Dairy & Milk Products,Mother Dairy,500 g,Weekday,111,35,146,52.79,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08 00:00:00,2024-01-14 00:00:00,152,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-001_20240101,KOL-LOC-001_20240101_DAI-005,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,3,'W001_2024-01-01'!A3,regional_selling_unit_reference,observed_top5_anchor,1,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000798,2024-01-21 00:00:00,2024-01-27 00:00:00,2024,4,KOL-LOC-040,Chak Garia,3,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,Wagh Bakri,500 g,Weekday,66,23,89,295.61,0,0,0,,Winter,19.4,5.0,56.1,Clear/Partly Cloudy,0,2024-01-28 00:00:00,2024-02-03 00:00:00,93,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-040_20240121,KOL-LOC-040_20240121_TEA-006,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W004_2024-01-21,7805,'W004_2024-01-21'!A7805,regional_selling_unit_reference,observed_top5_anchor,798,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000799,2024-01-21 00:00:00,2024-01-27 00:00:00,2024,4,KOL-LOC-040,Chak Garia,4,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,50 g,Weekday,65,21,86,33.41,0,0,0,,Winter,19.4,5.0,56.1,Clear/Partly Cloudy,0,2024-01-28 00:00:00,2024-02-03 00:00:00,75,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-040_20240121,KOL-LOC-040_20240121_TEA-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W004_2024-01-21,7806,'W004_2024-01-21'!A7806,regional_selling_unit_reference,observed_top5_anchor,799,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000800,2024-01-21 00:00:00,2024-01-27 00:00:00,2024,4,KOL-LOC-040,Chak Garia,5,VEG-008,Cucumber,Fresh Vegetables,Fresho,250 g,Weekday,61,20,81,16.73,0,0,0,,Winter,19.4,5.0,56.1,Clear/Partly Cloudy,0,2024-01-28 00:00:00,2024-02-03 00:00:00,70,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-040_20240121,KOL-LOC-040_20240121_VEG-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W004_2024-01-21,7807,'W004_2024-01-21'!A7807,regional_selling_unit_reference,observed_top5_anchor,800,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000801,2024-01-28 00:00:00,2024-02-03 00:00:00,2024,5,KOL-LOC-001,Lake Gardens,1,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,100 g,Weekday,73,25,98,63.75,0,0,0,,Winter,21.0,3.5,56.5,Clear/Partly Cloudy,0,2024-02-04 00:00:00,2024-02-10 00:00:00,99,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-001_20240128,KOL-LOC-001_20240128_TEA-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W005_2024-01-28,3,'W005_2024-01-28'!A3,regional_selling_unit_reference,observed_top5_anchor,801,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000802,2024-01-28 00:00:00,2024-02-03 00:00:00,2024,5,KOL-LOC-001,Lake Gardens,2,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,100 g,Weekday,70,25,95,61.56,1,10,0,,Winter,21.0,3.5,56.5,Clear/Partly Cloudy,0,2024-02-04 00:00:00,2024-02-10 00:00:00,100,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-001_20240128,KOL-LOC-001_20240128_TEA-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W005_2024-01-28,4,'W005_2024-01-28'!A4,regional_selling_unit_reference,observed_top5_anchor,802,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000803,2024-01-28 00:00:00,2024-02-03 00:00:00,2024,5,KOL-LOC-001,Lake Gardens,3,TEA-004,Brooke Bond Taj Mahal,Tea & Coffee,Brooke Bond,1 kg,Weekday,68,22,90,565.97,0,0,0,,Winter,21.0,3.5,56.5,Clear/Partly Cloudy,0,2024-02-04 00:00:00,2024-02-10 00:00:00,86,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-001_20240128,KOL-LOC-001_20240128_TEA-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W005_2024-01-28,5,'W005_2024-01-28'!A5,regional_selling_unit_reference,observed_top5_anchor,803,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000804,2024-01-28 00:00:00,2024-02-03 00:00:00,2024,5,KOL-LOC-001,Lake Gardens,4,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,1 kg,Weekday,65,24,89,280.12,0,0,0,,Winter,21.0,3.5,56.5,Clear/Partly Cloudy,0,2024-02-04 00:00:00,2024-02-10 00:00:00,99,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-001_20240128,KOL-LOC-001_20240128_INS-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W005_2024-01-28,6,'W005_2024-01-28'!A6,regional_selling_unit_reference,observed_top5_anchor,804,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000805,2024-01-28 00:00:00,2024-02-03 00:00:00,2024,5,KOL-LOC-001,Lake Gardens,5,DAI-002,Amul Taaza Toned Milk,Dairy & Milk Products,Amul,400 ml,Weekday,66,18,84,33.71,0,0,0,,Winter,21.0,3.5,56.5,Clear/Partly Cloudy,0,2024-02-04 00:00:00,2024-02-10 00:00:00,90,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-001_20240128,KOL-LOC-001_20240128_DAI-002,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W005_2024-01-28,7,'W005_2024-01-28'!A7,regional_selling_unit_reference,observed_top5_anchor,805,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000806,2024-01-28 00:00:00,2024-02-03 00:00:00,2024,5,KOL-LOC-002,Jadavpur,1,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,50 g,Weekday,93,29,122,33.28,0,0,0,,Winter,21.0,3.5,56.5,Clear/Partly Cloudy,0,2024-02-04 00:00:00,2024-02-10 00:00:00,114,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-002_20240128,KOL-LOC-002_20240128_TEA-002,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W005_2024-01-28,203,'W005_2024-01-28'!A203,regional_selling_unit_reference,observed_top5_anchor,806,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000807,2024-01-28 00:00:00,2024-02-03 00:00:00,2024,5,KOL-LOC-002,Jadavpur,2,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,1 kg,Weekday,86,29,115,568.94,0,0,0,,Winter,21.0,3.5,56.5,Clear/Partly Cloudy,0,2024-02-04 00:00:00,2024-02-10 00:00:00,126,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-002_20240128,KOL-LOC-002_20240128_TEA-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W005_2024-01-28,204,'W005_2024-01-28'!A204,regional_selling_unit_reference,observed_top5_anchor,807,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000808,2024-01-28 00:00:00,2024-02-03 00:00:00,2024,5,KOL-LOC-002,Jadavpur,3,TEA-004,Brooke Bond Taj Mahal,Tea & Coffee,Brooke Bond,1 kg,Weekday,84,23,107,564.61,1,5,0,,Winter,21.0,3.5,56.5,Clear/Partly Cloudy,0,2024-02-04 00:00:00,2024-02-10 00:00:00,102,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-002_20240128,KOL-LOC-002_20240128_TEA-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W005_2024-01-28,205,'W005_2024-01-28'!A205,regional_selling_unit_reference,observed_top5_anchor,808,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000809,2024-01-28 00:00:00,2024-02-03 00:00:00,2024,5,KOL-LOC-002,Jadavpur,4,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,500 g,Weekday,74,28,102,299.33,0,0,0,,Winter,21.0,3.5,56.5,Clear/Partly Cloudy,1,2024-02-04 00:00:00,2024-02-10 00:00:00,103,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-002_20240128,KOL-LOC-002_20240128_TEA-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W005_2024-01-28,206,'W005_2024-01-28'!A206,regional_selling_unit_reference,observed_top5_anchor,809,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000810,2024-01-28 00:00:00,2024-02-03 00:00:00,2024,5,KOL-LOC-002,Jadavpur,5,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,100 g,Weekday,70,27,97,34.1,0,0,0,,Winter,21.0,3.5,56.5,Clear/Partly Cloudy,0,2024-02-04 00:00:00,2024-02-10 00:00:00,92,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-002_20240128,KOL-LOC-002_20240128_INS-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W005_2024-01-28,207,'W005_2024-01-28'!A207,regional_selling_unit_reference,observed_top5_anchor,810,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000811,2024-01-28 00:00:00,2024-02-03 00:00:00,2024,5,KOL-LOC-003,Dhakuria,1,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,50 g,Weekday,75,24,99,145.49,0,0,0,,Winter,21.0,3.5,56.5,Clear/Partly Cloudy,0,2024-02-04 00:00:00,2024-02-10 00:00:00,94,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-003_20240128,KOL-LOC-003_20240128_TEA-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W005_2024-01-28,403,'W005_2024-01-28'!A403,regional_selling_unit_reference,observed_top5_anchor,811,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000812,2024-01-28 00:00:00,2024-02-03 00:00:00,2024,5,KOL-LOC-003,Dhakuria,2,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,1 kg,Weekday,72,24,96,175.91,1,15,0,,Winter,21.0,3.5,56.5,Clear/Partly Cloudy,0,2024-02-04 00:00:00,2024-02-10 00:00:00,92,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-003_20240128,KOL-LOC-003_20240128_INS-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W005_2024-01-28,404,'W005_2024-01-28'!A404,regional_selling_unit_reference,observed_top5_anchor,812,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000813,2024-01-28 00:00:00,2024-02-03 00:00:00,2024,5,KOL-LOC-003,Dhakuria,3,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,500 g,Weekday,69,23,92,284.38,0,0,0,,Winter,21.0,3.5,56.5,Clear/Partly Cloudy,0,2024-02-04 00:00:00,2024-02-10 00:00:00,91,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-003_20240128,KOL-LOC-003_20240128_TEA-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W005_2024-01-28,405,'W005_2024-01-28'!A405,regional_selling_unit_reference,observed_top5_anchor,813,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000814,2024-01-28 00:00:00,2024-02-03 00:00:00,2024,5,KOL-LOC-003,Dhakuria,4,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,100 g,Weekday,62,20,82,65.36,0,0,0,,Winter,21.0,3.5,56.5,Clear/Partly Cloudy,0,2024-02-04 00:00:00,2024-02-10 00:00:00,83,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-003_20240128,KOL-LOC-003_20240128_TEA-002,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W005_2024-01-28,406,'W005_2024-01-28'!A406,regional_selling_unit_reference,observed_top5_anchor,814,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000815,2024-01-28 00:00:00,2024-02-03 00:00:00,2024,5,KOL-LOC-003,Dhakuria,5,VEG-008,Cucumber,Fresh Vegetables,Fresho,100 g,Weekday,60,18,78,11.07,0,0,0,,Winter,21.0,3.5,56.5,Clear/Partly Cloudy,0,2024-02-04 00:00:00,2024-02-10 00:00:00,77,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-003_20240128,KOL-LOC-003_20240128_VEG-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W005_2024-01-28,407,'W005_2024-01-28'!A407,regional_selling_unit_reference,observed_top5_anchor,815,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000816,2024-01-28 00:00:00,2024-02-03 00:00:00,2024,5,KOL-LOC-004,Gariahat,1,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,750 ml,Weekday,112,36,148,62.73,0,0,0,,Winter,21.0,3.5,56.5,Clear/Partly Cloudy,0,2024-02-04 00:00:00,2024-02-10 00:00:00,155,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-004_20240128,KOL-LOC-004_20240128_BEV-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W005_2024-01-28,603,'W005_2024-01-28'!A603,regional_selling_unit_reference,observed_top5_anchor,816,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000817,2024-01-28 00:00:00,2024-02-03 00:00:00,2024,5,KOL-LOC-004,Gariahat,2,ICE-009,Mother Dairy Strawberry Ice Cream,Ice Cream & Frozen Desserts,Mother Dairy,500 ml,Weekday,97,31,128,169.26,0,0,0,,Winter,21.0,3.5,56.5,Clear/Partly Cloudy,0,2024-02-04 00:00:00,2024-02-10 00:00:00,127,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-004_20240128,KOL-LOC-004_20240128_ICE-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W005_2024-01-28,604,'W005_2024-01-28'!A604,regional_selling_unit_reference,observed_top5_anchor,817,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000818,2024-01-28 00:00:00,2024-02-03 00:00:00,2024,5,KOL-LOC-004,Gariahat,3,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,250 g,Weekday,87,32,119,616.84,0,0,0,,Winter,21.0,3.5,56.5,Clear/Partly Cloudy,0,2024-02-04 00:00:00,2024-02-10 00:00:00,127,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-004_20240128,KOL-LOC-004_20240128_TEA-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W005_2024-01-28,605,'W005_2024-01-28'!A605,regional_selling_unit_reference,observed_top5_anchor,818,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000819,2024-01-28 00:00:00,2024-02-03 00:00:00,2024,5,KOL-LOC-004,Gariahat,4,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,50 g,Weekday,87,31,118,31.85,1,5,0,,Winter,21.0,3.5,56.5,Clear/Partly Cloudy,0,2024-02-04 00:00:00,2024-02-10 00:00:00,133,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-004_20240128,KOL-LOC-004_20240128_TEA-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W005_2024-01-28,606,'W005_2024-01-28'!A606,regional_selling_unit_reference,observed_top5_anchor,819,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000820,2024-01-28 00:00:00,2024-02-03 00:00:00,2024,5,KOL-LOC-004,Gariahat,5,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,250 g,Weekday,88,29,117,46.32,0,0,0,,Winter,21.0,3.5,56.5,Clear/Partly Cloudy,0,2024-02-04 00:00:00,2024-02-10 00:00:00,112,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-004_20240128,KOL-LOC-004_20240128_INS-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W005_2024-01-28,607,'W005_2024-01-28'!A607,regional_selling_unit_reference,observed_top5_anchor,820,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000821,2024-01-28 00:00:00,2024-02-03 00:00:00,2024,5,KOL-LOC-005,Ballygunge,1,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,500 g,Weekday,99,36,135,292.66,0,0,0,,Winter,21.0,3.5,56.5,Clear/Partly Cloudy,0,2024-02-04 00:00:00,2024-02-10 00:00:00,140,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-005_20240128,KOL-LOC-005_20240128_TEA-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W005_2024-01-28,803,'W005_2024-01-28'!A803,regional_selling_unit_reference,observed_top5_anchor,821,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000822,2024-01-28 00:00:00,2024-02-03 00:00:00,2024,5,KOL-LOC-005,Ballygunge,2,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,1 kg,Weekday,100,32,132,2412.32,0,0,0,,Winter,21.0,3.5,56.5,Clear/Partly Cloudy,0,2024-02-04 00:00:00,2024-02-10 00:00:00,120,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-005_20240128,KOL-LOC-005_20240128_TEA-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W005_2024-01-28,804,'W005_2024-01-28'!A804,regional_selling_unit_reference,observed_top5_anchor,822,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000823,2024-01-28 00:00:00,2024-02-03 00:00:00,2024,5,KOL-LOC-005,Ballygunge,3,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,50 g,Weekday,96,34,130,33.92,1,20,0,,Winter,21.0,3.5,56.5,Clear/Partly Cloudy,0,2024-02-04 00:00:00,2024-02-10 00:00:00,120,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-005_20240128,KOL-LOC-005_20240128_TEA-002,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W005_2024-01-28,805,'W005_2024-01-28'!A805,regional_selling_unit_reference,observed_top5_anchor,823,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000824,2024-01-28 00:00:00,2024-02-03 00:00:00,2024,5,KOL-LOC-005,Ballygunge,4,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,500 g,Weekday,88,34,122,292.98,0,0,0,,Winter,21.0,3.5,56.5,Clear/Partly Cloudy,0,2024-02-04 00:00:00,2024-02-10 00:00:00,117,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-005_20240128,KOL-LOC-005_20240128_TEA-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W005_2024-01-28,806,'W005_2024-01-28'!A806,regional_selling_unit_reference,observed_top5_anchor,824,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000825,2024-01-28 00:00:00,2024-02-03 00:00:00,2024,5,KOL-LOC-005,Ballygunge,5,TEA-004,Brooke Bond Taj Mahal,Tea & Coffee,Brooke Bond,100 g,Weekday,92,28,120,66.62,0,0,0,,Winter,21.0,3.5,56.5,Clear/Partly Cloudy,0,2024-02-04 00:00:00,2024-02-10 00:00:00,117,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-005_20240128,KOL-LOC-005_20240128_TEA-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W005_2024-01-28,807,'W005_2024-01-28'!A807,regional_selling_unit_reference,observed_top5_anchor,825,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
DEM-0000826,2024-01-28 00:00:00,2024-02-03 00:00:00,2024,5,KOL-LOC-006,Jodhpur Park,1,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,1 kg,Weekday,71,24,95,578.39,0,0,0,,Winter,21.0,3.5,56.5,Clear/Partly Cloudy,0,2024-02-04 00:00:00,2024-02-10 00:00:00,102,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-006_20240128,KOL-LOC-006_20240128_TEA-002,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W005_2024-01-28,1003,'W005_2024-01-28'!A1003,regional_selling_unit_reference,observed_top5_anchor,826,Demand of last 2 years.xlsx,demand_training_data,2026-09-23T17:43:31.849070+00:00
