demand_id,week_start_date,week_end_date,year,week_number,location_id,region_of_kolkata,demand_rank,product_id,product_name,category_name,brand,unit_size,weekday_weekend,weekday_units_sold,weekend_units_sold,units_sold,avg_selling_price_rs,promotion_flag,discount_pct,holiday_flag,festival_event,season,temperature_c,rainfall_mm,humidity_pct,weather_condition,stockout_flag,forecast_target_start,forecast_target_end,next_week_demand_target_units,data_source,recorded_at,_unnamed_33,fact_source,pipeline_timestamp
DEM-0004013,2025-01-19,2025-01-25,2025,21,KOL-LOC-003,Dhakuria,3,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,Wagh Bakri,50 g,Weekday,55,18,73,33.46,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,71,SYNTHETIC_TRAINING,2026-09-14 10:41:01.431,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004014,2025-01-19,2025-01-25,2025,21,KOL-LOC-003,Dhakuria,4,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,250 g,Weekday,88,29,117,152.53,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,106,SYNTHETIC_TRAINING,2026-09-14 10:41:01.431,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004015,2025-01-19,2025-01-25,2025,21,KOL-LOC-003,Dhakuria,5,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,100 g,Weekday,68,23,91,281.38,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,110,SYNTHETIC_TRAINING,2026-09-14 10:41:01.431,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004016,2025-01-19,2025-01-25,2025,21,KOL-LOC-004,Gariahat,1,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,500 g,Weekday,75,25,100,294.17,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,100,SYNTHETIC_TRAINING,2026-09-14 10:41:01.434,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004017,2025-01-19,2025-01-25,2025,21,KOL-LOC-004,Gariahat,2,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,Wagh Bakri,50 g,Weekday,86,29,115,33.41,1,8,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,128,SYNTHETIC_TRAINING,2026-09-14 10:41:01.434,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004018,2025-01-19,2025-01-25,2025,21,KOL-LOC-004,Gariahat,3,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,500 g,Weekday,82,27,109,1282.63,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,106,SYNTHETIC_TRAINING,2026-09-14 10:41:01.434,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004019,2025-01-19,2025-01-25,2025,21,KOL-LOC-004,Gariahat,4,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,500 g,Weekday,79,26,105,306.45,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,123,SYNTHETIC_TRAINING,2026-09-14 10:41:01.434,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004020,2025-01-19,2025-01-25,2025,21,KOL-LOC-004,Gariahat,5,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,50 g,Weekday,69,23,92,33.35,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,99,SYNTHETIC_TRAINING,2026-09-14 10:41:01.434,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004021,2025-01-19,2025-01-25,2025,21,KOL-LOC-005,Ballygunge,1,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,100 g,Weekday,94,32,126,65.29,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,122,SYNTHETIC_TRAINING,2026-09-14 10:41:01.434,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004022,2025-01-19,2025-01-25,2025,21,KOL-LOC-005,Ballygunge,2,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,50 g,Weekday,72,24,96,33.44,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,88,SYNTHETIC_TRAINING,2026-09-14 10:41:01.434,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004023,2025-01-19,2025-01-25,2025,21,KOL-LOC-005,Ballygunge,3,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,50 g,Weekday,69,23,92,136.29,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,107,SYNTHETIC_TRAINING,2026-09-14 10:41:01.434,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004024,2025-01-19,2025-01-25,2025,21,KOL-LOC-005,Ballygunge,4,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,250 g,Weekday,104,35,139,159.5,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,153,SYNTHETIC_TRAINING,2026-09-14 10:41:01.434,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004025,2025-01-19,2025-01-25,2025,21,KOL-LOC-005,Ballygunge,5,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,Wagh Bakri,100 g,Weekday,88,30,118,66.49,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,118,SYNTHETIC_TRAINING,2026-09-14 10:41:01.434,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004026,2025-01-19,2025-01-25,2025,21,KOL-LOC-006,Jodhpur Park,1,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,250 g,Weekday,72,24,96,158.56,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,94,SYNTHETIC_TRAINING,2026-09-14 10:41:01.435,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004027,2025-01-19,2025-01-25,2025,21,KOL-LOC-006,Jodhpur Park,2,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,250 g,Weekday,81,27,108,150.8,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,103,SYNTHETIC_TRAINING,2026-09-14 10:41:01.435,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004028,2025-01-19,2025-01-25,2025,21,KOL-LOC-006,Jodhpur Park,3,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,250 g,Weekday,74,24,98,674.38,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,86,SYNTHETIC_TRAINING,2026-09-14 10:41:01.435,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004029,2025-01-19,2025-01-25,2025,21,KOL-LOC-006,Jodhpur Park,4,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,100 g,Weekday,75,25,100,66.93,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,110,SYNTHETIC_TRAINING,2026-09-14 10:41:01.435,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004030,2025-01-19,2025-01-25,2025,21,KOL-LOC-006,Jodhpur Park,5,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,Wagh Bakri,1 kg,Weekday,44,14,58,562.27,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,55,SYNTHETIC_TRAINING,2026-09-14 10:41:01.435,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004031,2025-01-19,2025-01-25,2025,21,KOL-LOC-007,Tollygunge,1,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,100 g,Weekday,90,30,120,66.85,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,135,SYNTHETIC_TRAINING,2026-09-14 10:41:01.435,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004032,2025-01-19,2025-01-25,2025,21,KOL-LOC-007,Tollygunge,2,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,500 g,Weekday,78,26,104,295.22,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,116,SYNTHETIC_TRAINING,2026-09-14 10:41:01.435,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004033,2025-01-19,2025-01-25,2025,21,KOL-LOC-007,Tollygunge,3,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,500 g,Weekday,69,23,92,295.25,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,93,SYNTHETIC_TRAINING,2026-09-14 10:41:01.435,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004034,2025-01-19,2025-01-25,2025,21,KOL-LOC-007,Tollygunge,4,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,Wagh Bakri,100 g,Weekday,78,26,104,64.81,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,111,SYNTHETIC_TRAINING,2026-09-14 10:41:01.435,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004035,2025-01-19,2025-01-25,2025,21,KOL-LOC-007,Tollygunge,5,TEA-004,Brooke Bond Taj Mahal,Tea & Coffee,Brooke Bond,50 g,Weekday,61,20,81,33.55,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,86,SYNTHETIC_TRAINING,2026-09-14 10:41:01.435,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004036,2025-01-19,2025-01-25,2025,21,KOL-LOC-008,Golf Green,1,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,500 g,Weekday,70,23,93,292.22,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,104,SYNTHETIC_TRAINING,2026-09-14 10:41:01.435,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004037,2025-01-19,2025-01-25,2025,21,KOL-LOC-008,Golf Green,2,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,500 g,Weekday,62,21,83,1281.58,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,81,SYNTHETIC_TRAINING,2026-09-14 10:41:01.435,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004038,2025-01-19,2025-01-25,2025,21,KOL-LOC-008,Golf Green,3,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,50 g,Weekday,58,19,77,33.03,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,73,SYNTHETIC_TRAINING,2026-09-14 10:41:01.435,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004039,2025-01-19,2025-01-25,2025,21,KOL-LOC-008,Golf Green,4,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,100 g,Weekday,72,24,96,66.88,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,104,SYNTHETIC_TRAINING,2026-09-14 10:41:01.435,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004040,2025-01-19,2025-01-25,2025,21,KOL-LOC-008,Golf Green,5,TEA-004,Brooke Bond Taj Mahal,Tea & Coffee,Brooke Bond,500 g,Weekday,67,22,89,299.81,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,80,SYNTHETIC_TRAINING,2026-09-14 10:41:01.435,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004041,2025-01-19,2025-01-25,2025,21,KOL-LOC-009,Garia,1,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,50 g,Weekday,70,24,94,33.53,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,105,SYNTHETIC_TRAINING,2026-09-14 10:41:01.435,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004042,2025-01-19,2025-01-25,2025,21,KOL-LOC-009,Garia,2,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,250 g,Weekday,109,36,145,656.52,1,20,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,143,SYNTHETIC_TRAINING,2026-09-14 10:41:01.435,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004043,2025-01-19,2025-01-25,2025,21,KOL-LOC-009,Garia,3,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,50 g,Weekday,74,25,99,33.78,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,106,SYNTHETIC_TRAINING,2026-09-14 10:41:01.435,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004044,2025-01-19,2025-01-25,2025,21,KOL-LOC-009,Garia,4,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,50 g,Weekday,68,23,91,32.26,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,84,SYNTHETIC_TRAINING,2026-09-14 10:41:01.437,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004045,2025-01-19,2025-01-25,2025,21,KOL-LOC-009,Garia,5,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,Wagh Bakri,50 g,Weekday,74,25,99,32.19,1,12,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,105,SYNTHETIC_TRAINING,2026-09-14 10:41:01.437,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004046,2025-01-19,2025-01-25,2025,21,KOL-LOC-010,Kasba,1,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,50 g,Weekday,64,22,86,140.64,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,88,SYNTHETIC_TRAINING,2026-09-14 10:41:01.438,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004047,2025-01-19,2025-01-25,2025,21,KOL-LOC-010,Kasba,2,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,50 g,Weekday,61,20,81,33.7,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,84,SYNTHETIC_TRAINING,2026-09-14 10:41:01.438,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004048,2025-01-19,2025-01-25,2025,21,KOL-LOC-010,Kasba,3,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,100 g,Weekday,95,32,127,67.57,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,127,SYNTHETIC_TRAINING,2026-09-14 10:41:01.438,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004049,2025-01-19,2025-01-25,2025,21,KOL-LOC-010,Kasba,4,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,50 g,Weekday,68,23,91,33.33,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,106,SYNTHETIC_TRAINING,2026-09-14 10:41:01.438,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004050,2025-01-19,2025-01-25,2025,21,KOL-LOC-010,Kasba,5,TEA-004,Brooke Bond Taj Mahal,Tea & Coffee,Brooke Bond,50 g,Weekday,62,21,83,33.04,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,86,SYNTHETIC_TRAINING,2026-09-14 10:41:01.438,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004051,2025-01-19,2025-01-25,2025,21,KOL-LOC-011,Mukundapur,1,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,1 kg,Weekday,56,19,75,588.15,1,8,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,72,SYNTHETIC_TRAINING,2026-09-14 10:41:01.438,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004052,2025-01-19,2025-01-25,2025,21,KOL-LOC-011,Mukundapur,2,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,50 g,Weekday,56,19,75,135.47,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,80,SYNTHETIC_TRAINING,2026-09-14 10:41:01.438,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004053,2025-01-19,2025-01-25,2025,21,KOL-LOC-011,Mukundapur,3,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,1 kg,Weekday,57,19,76,576.18,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,75,SYNTHETIC_TRAINING,2026-09-14 10:41:01.438,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004054,2025-01-19,2025-01-25,2025,21,KOL-LOC-011,Mukundapur,4,TEA-004,Brooke Bond Taj Mahal,Tea & Coffee,Brooke Bond,250 g,Weekday,76,26,102,151.1,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,108,SYNTHETIC_TRAINING,2026-09-14 10:41:01.438,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004055,2025-01-19,2025-01-25,2025,21,KOL-LOC-011,Mukundapur,5,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,Wagh Bakri,100 g,Weekday,83,28,111,66.84,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,101,SYNTHETIC_TRAINING,2026-09-14 10:41:01.438,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004056,2025-01-19,2025-01-25,2025,21,KOL-LOC-012,Santoshpur,1,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,500 g,Weekday,57,19,76,1279.89,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,1,2025-01-26,2025-02-01,76,SYNTHETIC_TRAINING,2026-09-14 10:41:01.438,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004057,2025-01-19,2025-01-25,2025,21,KOL-LOC-012,Santoshpur,2,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,100 g,Weekday,76,26,102,65.42,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,98,SYNTHETIC_TRAINING,2026-09-14 10:41:01.438,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004058,2025-01-19,2025-01-25,2025,21,KOL-LOC-012,Santoshpur,3,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,500 g,Weekday,82,27,109,293.78,1,15,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,97,SYNTHETIC_TRAINING,2026-09-14 10:41:01.438,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004059,2025-01-19,2025-01-25,2025,21,KOL-LOC-012,Santoshpur,4,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,Wagh Bakri,50 g,Weekday,56,18,74,32.4,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,77,SYNTHETIC_TRAINING,2026-09-14 10:41:01.438,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004060,2025-01-19,2025-01-25,2025,21,KOL-LOC-012,Santoshpur,5,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,1 kg,Weekday,56,18,74,560.8,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,72,SYNTHETIC_TRAINING,2026-09-14 10:41:01.438,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004061,2025-01-19,2025-01-25,2025,21,KOL-LOC-013,New Alipore,1,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,500 g,Weekday,89,30,119,303.82,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,128,SYNTHETIC_TRAINING,2026-09-14 10:41:01.440,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004062,2025-01-19,2025-01-25,2025,21,KOL-LOC-013,New Alipore,2,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,Wagh Bakri,50 g,Weekday,77,26,103,33.06,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,95,SYNTHETIC_TRAINING,2026-09-14 10:41:01.440,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004063,2025-01-19,2025-01-25,2025,21,KOL-LOC-013,New Alipore,3,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,1 kg,Weekday,62,21,83,566.81,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,93,SYNTHETIC_TRAINING,2026-09-14 10:41:01.440,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004064,2025-01-19,2025-01-25,2025,21,KOL-LOC-013,New Alipore,4,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,100 g,Weekday,104,34,138,273.0,1,10,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,141,SYNTHETIC_TRAINING,2026-09-14 10:41:01.440,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004065,2025-01-19,2025-01-25,2025,21,KOL-LOC-013,New Alipore,5,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,1 kg,Weekday,62,20,82,586.62,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,79,SYNTHETIC_TRAINING,2026-09-14 10:41:01.440,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004066,2025-01-19,2025-01-25,2025,21,KOL-LOC-014,Behala,1,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,100 g,Weekday,77,26,103,285.09,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,121,SYNTHETIC_TRAINING,2026-09-14 10:41:01.440,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004067,2025-01-19,2025-01-25,2025,21,KOL-LOC-014,Behala,2,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,500 g,Weekday,68,23,91,307.01,1,12,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,103,SYNTHETIC_TRAINING,2026-09-14 10:41:01.440,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004068,2025-01-19,2025-01-25,2025,21,KOL-LOC-014,Behala,3,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,Wagh Bakri,1 kg,Weekday,46,16,62,570.03,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,72,SYNTHETIC_TRAINING,2026-09-14 10:41:01.440,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004069,2025-01-19,2025-01-25,2025,21,KOL-LOC-014,Behala,4,TEA-007,Nescafé Classic,Tea & Coffee,Nescafé,50 g,Weekday,64,21,85,33.2,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,86,SYNTHETIC_TRAINING,2026-09-14 10:41:01.440,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004070,2025-01-19,2025-01-25,2025,21,KOL-LOC-014,Behala,5,TEA-004,Brooke Bond Taj Mahal,Tea & Coffee,Brooke Bond,100 g,Weekday,74,24,98,65.79,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,109,SYNTHETIC_TRAINING,2026-09-14 10:41:01.440,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004071,2025-01-19,2025-01-25,2025,21,KOL-LOC-015,Chetla,1,TEA-009,Bru Instant Coffee,Tea & Coffee,Bru,100 g,Weekday,94,31,125,275.84,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,135,SYNTHETIC_TRAINING,2026-09-14 10:41:01.440,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004072,2025-01-19,2025-01-25,2025,21,KOL-LOC-015,Chetla,2,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,50 g,Weekday,70,23,93,32.02,1,12,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,86,SYNTHETIC_TRAINING,2026-09-14 10:41:01.440,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0004073,2025-01-19,2025-01-25,2025,21,KOL-LOC-015,Chetla,3,TEA-001,Tata Tea Gold,Tea & Coffee,Tata Tea,50 g,Weekday,62,20,82,33.7,0,0,0,,Winter,20.2,6.4,48.5,Clear/Partly Cloudy,0,2025-01-26,2025-02-01,83,SYNTHETIC_TRAINING,2026-09-14 10:41:01.440,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
