warehouse_id,product_id,product_name,category_name,brand,unit_size,shelf_id,bin_id,zone_id,rack_id,shelf_level,slot_no,slot_capacity_units,opening_stock_units,received_units,current_stock_units,reserved_stock_units,available_stock_units,damaged_units,cost_price_rs,selling_price_rs,stock_value_rs,potential_sales_value_rs,margin_per_unit_rs,avg_weekly_demand_units,weeks_of_cover,target_stock_units,shortage_units,reorder_flag,stock_status,snapshot_date,inventory_risk,weeks_of_cover_calc,reorder_flag_calc,stock_cost_value_rs,available_sales_value_rs,source_file,standardized_at
WH-KOL-005,ICE-008,Naturals Tender Coconut Ice Cream,Ice Cream & Frozen Desserts,Naturals,80 ml,WH-KOL-005-Z01-R01-S02,WH-KOL-005-Z01-R01-S02-B03,Z01,R01,S02,3,200,103,40,85,5,80,0,186.2,214.2,,,28.0,69.0,,138.0,58.0,,Healthy,2026-08-31,NORMAL,1.16,1,15827.0,17136.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,ICE-009,Mother Dairy Strawberry Ice Cream,Ice Cream & Frozen Desserts,Mother Dairy,80 ml,WH-KOL-005-Z01-R01-S02,WH-KOL-005-Z01-R01-S02-B04,Z01,R01,S02,4,200,82,5,81,6,75,0,122.8,141.4,,,18.6,114.3,,228.6,153.6,,Healthy,2026-08-31,NORMAL,0.66,1,9946.8,10605.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,ICE-010,Amul Rajbhog Ice Cream,Ice Cream & Frozen Desserts,Amul,80 ml,WH-KOL-005-Z01-R01-S02,WH-KOL-005-Z01-R01-S02-B05,Z01,R01,S02,5,200,90,25,66,6,60,0,101.6,116.8,,,15.2,57.5,,115.0,55.0,,Healthy,2026-08-31,NORMAL,1.04,1,6705.6,7008.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,CHO-001,Cadbury Dairy Milk,Chocolates & Confectionery,Cadbury,20 g,WH-KOL-005-Z01-R01-S03,WH-KOL-005-Z01-R01-S03-B01,Z01,R01,S03,1,200,58,36,55,5,50,0,62.0,71.4,,,9.4,6.8,,13.6,0.0,,Healthy,2026-08-31,NORMAL,7.35,0,3410.0,3570.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,CHO-002,Cadbury 5 Star,Chocolates & Confectionery,Cadbury,20 g,WH-KOL-005-Z01-R01-S03,WH-KOL-005-Z01-R01-S03-B02,Z01,R01,S03,2,200,71,48,49,2,47,0,62.0,71.4,,,9.4,4.6,,9.2,0.0,,Healthy,2026-08-31,NORMAL,10.22,0,3038.0,3355.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,CHO-003,Cadbury Silk,Chocolates & Confectionery,Cadbury,20 g,WH-KOL-005-Z01-R01-S03,WH-KOL-005-Z01-R01-S03-B03,Z01,R01,S03,3,200,62,7,58,3,55,0,91.4,105.2,,,13.8,5.0,,10.0,0.0,,Healthy,2026-08-31,NORMAL,11.0,0,5301.2,5786.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,CHO-004,Cadbury Perk,Chocolates & Confectionery,Cadbury,20 g,WH-KOL-005-Z01-R01-S03,WH-KOL-005-Z01-R01-S03-B04,Z01,R01,S03,4,200,68,29,55,5,50,0,62.0,71.4,,,9.4,7.4,,14.8,0.0,,Healthy,2026-08-31,NORMAL,6.76,0,3410.0,3570.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,CHO-005,Nestlé KitKat,Chocolates & Confectionery,Nestlé,20 g,WH-KOL-005-Z01-R01-S03,WH-KOL-005-Z01-R01-S03-B05,Z01,R01,S03,5,200,68,22,51,5,46,0,62.0,71.4,,,9.4,5.3,,10.6,0.0,,Healthy,2026-08-31,NORMAL,8.68,0,3162.0,3284.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,CHO-006,Nestlé Munch,Chocolates & Confectionery,Nestlé,20 g,WH-KOL-005-Z01-R01-S04,WH-KOL-005-Z01-R01-S04-B01,Z01,R01,S04,1,200,70,14,55,5,50,0,62.0,71.4,,,9.4,4.6,,9.2,0.0,,Healthy,2026-08-31,NORMAL,10.87,0,3410.0,3570.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,CHO-007,Amul Dark Chocolate,Chocolates & Confectionery,Amul,20 g,WH-KOL-005-Z01-R01-S04,WH-KOL-005-Z01-R01-S04-B02,Z01,R01,S04,2,200,55,33,52,2,50,0,63.6,73.2,,,9.6,7.4,,14.8,0.0,,Healthy,2026-08-31,NORMAL,6.76,0,3307.2,3660.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,CHO-008,Ferrero Rocher,Chocolates & Confectionery,Ferrero,20 g,WH-KOL-005-Z01-R01-S04,WH-KOL-005-Z01-R01-S04-B03,Z01,R01,S04,3,200,64,46,43,4,39,0,468.0,538.2,,,70.2,5.1,,10.2,0.0,,Healthy,2026-08-31,NORMAL,7.65,0,20124.0,20989.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,CHO-009,Cadbury Gems,Chocolates & Confectionery,Cadbury,20 g,WH-KOL-005-Z01-R01-S04,WH-KOL-005-Z01-R01-S04-B04,Z01,R01,S04,4,200,60,33,44,4,40,0,62.0,71.4,,,9.4,5.5,,11.0,0.0,,Healthy,2026-08-31,NORMAL,7.27,0,2728.0,2856.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,CHO-010,Parle Melody Toffee Pack,Chocolates & Confectionery,Parle,20 g,WH-KOL-005-Z01-R01-S04,WH-KOL-005-Z01-R01-S04-B05,Z01,R01,S04,5,200,77,27,53,4,49,0,62.0,71.4,,,9.4,6.7,,13.4,0.0,,Healthy,2026-08-31,NORMAL,7.31,0,3286.0,3498.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,SNK-001,Lay's Classic Salted,Chips & Namkeen,Lay's,50 g,WH-KOL-005-Z01-R01-S05,WH-KOL-005-Z01-R01-S05-B01,Z01,R01,S05,1,200,80,49,63,2,61,0,52.2,60.0,,,7.8,60.9,,121.8,60.8,,Healthy,2026-08-31,NORMAL,1.0,1,3288.6,3660.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,SNK-002,Lay's Magic Masala,Chips & Namkeen,Lay's,50 g,WH-KOL-005-Z01-R01-S05,WH-KOL-005-Z01-R01-S05-B02,Z01,R01,S05,2,200,116,19,87,3,84,0,52.2,60.0,,,7.8,45.5,,91.0,7.0,,Healthy,2026-08-31,NORMAL,1.85,1,4541.4,5040.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,SNK-003,Lay's Cream & Onion,Chips & Namkeen,Lay's,50 g,WH-KOL-005-Z01-R01-S05,WH-KOL-005-Z01-R01-S05-B03,Z01,R01,S05,3,200,69,36,52,3,49,0,52.2,60.0,,,7.8,18.7,,37.4,0.0,,Healthy,2026-08-31,NORMAL,2.62,0,2714.4,2940.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,SNK-004,Bingo Original Style,Chips & Namkeen,Bingo,50 g,WH-KOL-005-Z01-R01-S05,WH-KOL-005-Z01-R01-S05-B04,Z01,R01,S05,4,200,119,1,96,3,93,0,52.2,60.0,,,7.8,54.9,,109.8,16.8,,Healthy,2026-08-31,NORMAL,1.69,1,5011.2,5580.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,SNK-005,Kurkure Masala Munch,Chips & Namkeen,Kurkure,50 g,WH-KOL-005-Z01-R01-S05,WH-KOL-005-Z01-R01-S05-B05,Z01,R01,S05,5,200,66,55,51,4,47,0,52.2,60.0,,,7.8,24.4,,48.8,1.8,,Healthy,2026-08-31,NORMAL,1.93,1,2662.2,2820.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,SNK-006,Haldiram's Aloo Bhujia,Chips & Namkeen,Haldiram's,50 g,WH-KOL-005-Z01-R02-S01,WH-KOL-005-Z01-R02-S01-B01,Z01,R02,S01,1,200,82,35,65,6,59,0,52.2,60.0,,,7.8,38.5,,77.0,18.0,,Healthy,2026-08-31,NORMAL,1.53,1,3393.0,3540.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,SNK-007,Haldiram's Moong Dal,Chips & Namkeen,Haldiram's,50 g,WH-KOL-005-Z01-R02-S01,WH-KOL-005-Z01-R02-S01-B02,Z01,R02,S01,2,200,55,7,50,3,47,0,52.2,60.0,,,7.8,19.5,,39.0,0.0,,Healthy,2026-08-31,NORMAL,2.41,0,2610.0,2820.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,SNK-008,Bikaji Bikaneri Bhujia,Chips & Namkeen,Bikaji,50 g,WH-KOL-005-Z01-R02-S01,WH-KOL-005-Z01-R02-S01-B03,Z01,R02,S01,3,200,92,54,77,5,72,0,52.2,60.0,,,7.8,49.4,,98.8,26.8,,Healthy,2026-08-31,NORMAL,1.46,1,4019.4,4320.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,SNK-009,Uncle Chipps Plain Salted,Chips & Namkeen,Uncle Chipps,50 g,WH-KOL-005-Z01-R02-S01,WH-KOL-005-Z01-R02-S01-B04,Z01,R02,S01,4,200,126,23,120,8,112,1,52.2,60.0,,,7.8,72.9,,145.8,33.8,,Healthy,2026-08-31,NORMAL,1.54,1,6264.0,6720.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,SNK-010,Balaji Wafers Masala,Chips & Namkeen,Balaji,50 g,WH-KOL-005-Z01-R02-S01,WH-KOL-005-Z01-R02-S01-B05,Z01,R02,S01,5,200,123,55,103,4,99,0,52.2,60.0,,,7.8,55.2,,110.4,11.4,,Healthy,2026-08-31,NORMAL,1.79,1,5376.6,5940.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,BEV-001,Coca-Cola,Soft Drinks & Beverages,Coca-Cola,200 ml,WH-KOL-005-Z01-R02-S02,WH-KOL-005-Z01-R02-S02-B01,Z01,R02,S02,1,200,131,15,105,8,97,0,40.0,46.0,,,6.0,85.5,,171.0,74.0,,Healthy,2026-08-31,NORMAL,1.13,1,4200.0,4462.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,BEV-002,Thums Up,Soft Drinks & Beverages,Coca-Cola,200 ml,WH-KOL-005-Z01-R02-S02,WH-KOL-005-Z01-R02-S02-B02,Z01,R02,S02,2,200,126,54,101,10,91,1,40.0,46.0,,,6.0,83.0,,166.0,75.0,,Healthy,2026-08-31,NORMAL,1.1,1,4040.0,4186.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,BEV-003,Sprite,Soft Drinks & Beverages,Coca-Cola,200 ml,WH-KOL-005-Z01-R02-S02,WH-KOL-005-Z01-R02-S02-B03,Z01,R02,S02,3,200,100,28,91,9,82,0,40.0,46.0,,,6.0,92.6,,185.2,103.2,,Healthy,2026-08-31,NORMAL,0.89,1,3640.0,3772.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,200 ml,WH-KOL-005-Z01-R02-S02,WH-KOL-005-Z01-R02-S02-B04,Z01,R02,S02,4,200,97,30,72,7,65,0,40.0,46.0,,,6.0,100.1,,200.2,135.2,,Healthy,2026-08-31,NORMAL,0.65,1,2880.0,2990.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,BEV-005,Fanta Orange,Soft Drinks & Beverages,Coca-Cola,200 ml,WH-KOL-005-Z01-R02-S02,WH-KOL-005-Z01-R02-S02-B05,Z01,R02,S02,5,200,137,40,124,6,118,0,40.0,46.0,,,6.0,106.7,,213.4,95.4,,Healthy,2026-08-31,NORMAL,1.11,1,4960.0,5428.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,200 ml,WH-KOL-005-Z01-R02-S03,WH-KOL-005-Z01-R02-S03-B01,Z01,R02,S03,1,200,87,32,77,3,74,0,40.0,46.0,,,6.0,89.8,,179.6,105.6,,Healthy,2026-08-31,NORMAL,0.82,1,3080.0,3404.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,200 ml,WH-KOL-005-Z01-R02-S03,WH-KOL-005-Z01-R02-S03-B02,Z01,R02,S03,2,200,84,5,80,7,73,0,36.0,41.4,,,5.4,77.0,,154.0,81.0,,Healthy,2026-08-31,NORMAL,0.95,1,2880.0,3022.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,BEV-008,Paper Boat Aam Panna,Soft Drinks & Beverages,Paper Boat,200 ml,WH-KOL-005-Z01-R02-S03,WH-KOL-005-Z01-R02-S03-B03,Z01,R02,S03,3,200,125,21,95,8,87,0,84.8,97.4,,,12.6,85.2,,170.4,83.4,,Healthy,2026-08-31,NORMAL,1.02,1,8056.0,8473.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,BEV-009,Red Bull Energy Drink,Soft Drinks & Beverages,Red Bull,200 ml,WH-KOL-005-Z01-R02-S03,WH-KOL-005-Z01-R02-S03-B04,Z01,R02,S03,4,200,55,2,49,5,44,0,722.4,830.6,,,108.2,39.1,,78.2,34.2,,Healthy,2026-08-31,NORMAL,1.13,1,35397.6,36546.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,BEV-010,Kinley Mineral Water,Soft Drinks & Beverages,Kinley,200 ml,WH-KOL-005-Z01-R02-S03,WH-KOL-005-Z01-R02-S03-B05,Z01,R02,S03,5,200,85,40,68,5,63,0,36.0,41.4,,,5.4,70.6,,141.2,78.2,,Healthy,2026-08-31,NORMAL,0.89,1,2448.0,2608.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,DAI-001,Amul Full Cream Milk,Dairy & Milk Products,Amul,200 ml,WH-KOL-005-Z01-R02-S04,WH-KOL-005-Z01-R02-S04-B01,Z01,R02,S04,1,200,91,4,64,4,60,0,319.0,367.0,,,48.0,27.0,,54.0,0.0,,Healthy,2026-08-31,NORMAL,2.22,0,20416.0,22020.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,DAI-002,Amul Taaza Toned Milk,Dairy & Milk Products,Amul,200 ml,WH-KOL-005-Z01-R02-S04,WH-KOL-005-Z01-R02-S04-B02,Z01,R02,S04,2,200,99,4,93,7,86,0,59.8,68.8,,,9.0,61.3,,122.6,36.6,,Healthy,2026-08-31,NORMAL,1.4,1,5561.4,5916.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,DAI-003,Mother Dairy Toned Milk,Dairy & Milk Products,Mother Dairy,200 ml,WH-KOL-005-Z01-R02-S04,WH-KOL-005-Z01-R02-S04-B03,Z01,R02,S04,3,200,75,30,56,3,53,0,58.8,67.8,,,9.0,20.3,,40.6,0.0,,Healthy,2026-08-31,NORMAL,2.61,0,3292.8,3593.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,DAI-004,Amul Masti Dahi,Dairy & Milk Products,Amul,100 g,WH-KOL-005-Z01-R02-S04,WH-KOL-005-Z01-R02-S04-B04,Z01,R02,S04,4,200,72,17,68,5,63,0,70.0,80.6,,,10.6,30.7,,61.4,0.0,,Healthy,2026-08-31,NORMAL,2.05,0,4760.0,5077.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,DAI-005,Mother Dairy Curd,Dairy & Milk Products,Mother Dairy,100 g,WH-KOL-005-Z01-R02-S04,WH-KOL-005-Z01-R02-S04-B05,Z01,R02,S04,5,200,107,6,99,6,93,0,68.8,79.2,,,10.4,75.1,,150.2,57.2,,Healthy,2026-08-31,NORMAL,1.24,1,6811.2,7365.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,DAI-006,Amul Butter,Dairy & Milk Products,Amul,100 g,WH-KOL-005-Z01-R02-S05,WH-KOL-005-Z01-R02-S05-B01,Z01,R02,S05,1,200,58,30,56,4,52,0,428.2,492.2,,,64.0,22.5,,45.0,0.0,,Healthy,2026-08-31,NORMAL,2.31,0,23979.2,25594.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,DAI-007,Amul Paneer,Dairy & Milk Products,Amul,100 g,WH-KOL-005-Z01-R02-S05,WH-KOL-005-Z01-R02-S05-B02,Z01,R02,S05,2,200,61,18,43,2,41,0,309.8,356.2,,,46.4,20.8,,41.6,0.6,,Healthy,2026-08-31,NORMAL,1.97,1,13321.4,14604.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,DAI-008,Amul Cheese Slices,Dairy & Milk Products,Amul,100 g,WH-KOL-005-Z01-R02-S05,WH-KOL-005-Z01-R02-S05-B03,Z01,R02,S05,3,200,79,41,63,4,59,0,383.6,441.0,,,57.4,28.4,,56.8,0.0,,Healthy,2026-08-31,NORMAL,2.08,0,24166.8,26019.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,DAI-009,Epigamia Greek Yogurt,Dairy & Milk Products,Epigamia,100 g,WH-KOL-005-Z01-R02-S05,WH-KOL-005-Z01-R02-S05-B04,Z01,R02,S05,4,200,70,51,60,2,58,0,705.6,811.2,,,105.6,25.3,,50.6,0.0,,Healthy,2026-08-31,NORMAL,2.29,0,42336.0,47049.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,DAI-010,Amul Fresh Cream,Dairy & Milk Products,Amul,200 ml,WH-KOL-005-Z01-R02-S05,WH-KOL-005-Z01-R02-S05-B05,Z01,R02,S05,5,200,136,34,109,9,100,0,319.0,367.0,,,48.0,69.6,,139.2,39.2,,Healthy,2026-08-31,NORMAL,1.44,1,34771.0,36700.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,BAK-001,Britannia White Bread,Bread & Bakery,Britannia,200 g,WH-KOL-005-Z02-R01-S01,WH-KOL-005-Z02-R01-S01-B01,Z02,R01,S01,1,200,50,33,41,4,37,0,42.8,49.2,,,6.4,34.2,,68.4,31.4,,Healthy,2026-08-31,NORMAL,1.08,1,1754.8,1820.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,BAK-002,Britannia Brown Bread,Bread & Bakery,Britannia,200 g,WH-KOL-005-Z02-R01-S01,WH-KOL-005-Z02-R01-S01-B02,Z02,R01,S01,2,200,54,17,42,3,39,0,42.8,49.2,,,6.4,31.1,,62.2,23.2,,Healthy,2026-08-31,NORMAL,1.25,1,1797.6,1918.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,BAK-003,Modern Milk Bread,Bread & Bakery,Modern,200 g,WH-KOL-005-Z02-R01-S01,WH-KOL-005-Z02-R01-S01-B03,Z02,R01,S01,3,200,84,2,68,4,64,0,42.8,49.2,,,6.4,58.7,,117.4,53.4,,Healthy,2026-08-31,NORMAL,1.09,1,2910.4,3148.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,BAK-004,Harvest Gold White Bread,Bread & Bakery,Harvest Gold,200 g,WH-KOL-005-Z02-R01-S01,WH-KOL-005-Z02-R01-S01-B04,Z02,R01,S01,4,200,128,23,112,6,106,0,42.8,49.2,,,6.4,102.9,,205.8,99.8,,Healthy,2026-08-31,NORMAL,1.03,1,4793.6,5215.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,BAK-005,Britannia Fruit Cake,Bread & Bakery,Britannia,200 g,WH-KOL-005-Z02-R01-S01,WH-KOL-005-Z02-R01-S01-B05,Z02,R01,S01,5,200,67,13,56,2,54,0,162.4,186.8,,,24.4,30.7,,61.4,7.4,,Healthy,2026-08-31,NORMAL,1.76,1,9094.4,10087.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,BAK-006,Monginis Chocolate Cake,Bread & Bakery,Monginis,200 g,WH-KOL-005-Z02-R01-S02,WH-KOL-005-Z02-R01-S02-B01,Z02,R01,S02,1,200,66,17,59,3,56,0,162.4,186.8,,,24.4,32.0,,64.0,8.0,,Healthy,2026-08-31,NORMAL,1.75,1,9581.6,10460.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,BAK-007,Monginis Cream Roll,Bread & Bakery,Monginis,200 g,WH-KOL-005-Z02-R01-S02,WH-KOL-005-Z02-R01-S02-B02,Z02,R01,S02,2,200,59,41,58,5,53,0,85.6,98.4,,,12.8,29.4,,58.8,5.8,,Healthy,2026-08-31,NORMAL,1.8,1,4964.8,5215.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,BAK-008,Modern Sandwich Bread,Bread & Bakery,Modern,200 g,WH-KOL-005-Z02-R01-S02,WH-KOL-005-Z02-R01-S02-B03,Z02,R01,S02,3,200,68,35,58,5,53,0,42.8,49.2,,,6.4,27.6,,55.2,2.2,,Healthy,2026-08-31,NORMAL,1.92,1,2482.4,2607.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,BAK-009,Britannia Croissant,Bread & Bakery,Britannia,200 g,WH-KOL-005-Z02-R01-S02,WH-KOL-005-Z02-R01-S02-B04,Z02,R01,S02,4,200,49,10,47,2,45,0,94.0,108.0,,,14.0,27.2,,54.4,9.4,,Healthy,2026-08-31,NORMAL,1.65,1,4418.0,4860.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,BAK-010,Theobroma Brownie Box,Bread & Bakery,Theobroma,200 g,WH-KOL-005-Z02-R01-S02,WH-KOL-005-Z02-R01-S02-B05,Z02,R01,S02,5,200,52,14,46,3,43,0,422.2,485.6,,,63.4,31.6,,63.2,20.2,,Healthy,2026-08-31,NORMAL,1.36,1,19421.2,20880.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,STP-001,India Gate Basmati Rice,Rice & Staples,India Gate,500 g,WH-KOL-005-Z02-R01-S03,WH-KOL-005-Z02-R01-S03-B01,Z02,R01,S03,1,200,55,35,47,2,45,0,259.4,298.4,,,39.0,6.3,,12.6,0.0,,Healthy,2026-08-31,NORMAL,7.14,0,12191.8,13428.0,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,STP-002,Daawat Basmati Rice,Rice & Staples,Daawat,500 g,WH-KOL-005-Z02-R01-S03,WH-KOL-005-Z02-R01-S03-B02,Z02,R01,S03,2,200,63,32,50,2,48,0,255.0,293.2,,,38.2,5.8,,11.6,0.0,,Healthy,2026-08-31,NORMAL,8.28,0,12750.0,14073.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,STP-003,Fortune Rozana Rice,Rice & Staples,Fortune,500 g,WH-KOL-005-Z02-R01-S03,WH-KOL-005-Z02-R01-S03-B03,Z02,R01,S03,3,200,56,32,37,1,36,0,231.8,266.6,,,34.8,5.3,,10.6,0.0,,Healthy,2026-08-31,NORMAL,6.79,0,8576.6,9597.6,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,STP-004,Gobindobhog Rice,Rice & Staples,Local Premium,500 g,WH-KOL-005-Z02-R01-S03,WH-KOL-005-Z02-R01-S03-B04,Z02,R01,S03,4,200,62,30,55,3,52,0,231.8,266.6,,,34.8,7.0,,14.0,0.0,,Healthy,2026-08-31,NORMAL,7.43,0,12749.0,13863.2,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,STP-005,India Gate Dubar Rice,Rice & Staples,India Gate,500 g,WH-KOL-005-Z02-R01-S03,WH-KOL-005-Z02-R01-S03-B05,Z02,R01,S03,5,200,80,38,54,2,52,0,259.4,298.4,,,39.0,5.4,,10.8,0.0,,Healthy,2026-08-31,NORMAL,9.63,0,14007.6,15516.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,STP-006,Daawat Sona Masuri Rice,Rice & Staples,Daawat,500 g,WH-KOL-005-Z02-R01-S04,WH-KOL-005-Z02-R01-S04-B01,Z02,R01,S04,1,200,60,29,49,2,47,0,255.0,293.2,,,38.2,6.3,,12.6,0.0,,Healthy,2026-08-31,NORMAL,7.46,0,12495.0,13780.4,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,STP-007,Lal Qilla Basmati Rice,Rice & Staples,Lal Qilla,500 g,WH-KOL-005-Z02-R01-S04,WH-KOL-005-Z02-R01-S04-B02,Z02,R01,S04,2,200,73,1,56,3,53,0,231.8,266.6,,,34.8,5.8,,11.6,0.0,,Healthy,2026-08-31,NORMAL,9.14,0,12980.8,14129.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-005,STP-008,Fortune Everyday Rice,Rice & Staples,Fortune,500 g,WH-KOL-005-Z02-R01-S04,WH-KOL-005-Z02-R01-S04-B03,Z02,R01,S04,3,200,48,18,48,5,43,0,231.8,266.6,,,34.8,4.8,,9.6,0.0,,Healthy,2026-08-31,NORMAL,8.96,0,11126.4,11463.8,inventory_stock.xlsx/Inventory_Position+Inventory_Control,2026-09-21T14:25:30.977573+00:00
