supplier_product_key,supplier_id,supplier_type_id,supplier_type_name,product_id,product_name,category_code,category_name,unit_type,supplier_cost_price_rs,unmapped_col_10_quarantine,supplied_unit_size,supply_status,source_file,standardized_at
SUP-KOL-006-02_DAL-007,SUP-KOL-006-02,SUP-T02,Staples & Cooking,DAL-007,India Gate Masoor Dal,DAL,Pulses & Dal,g,98,98.0,500 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-02_DAL-008,SUP-KOL-006-02,SUP-T02,Staples & Cooking,DAL-008,Tata Sampann Rajma,DAL,Pulses & Dal,g,96,96.0,500 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-02_DAL-009,SUP-KOL-006-02,SUP-T02,Staples & Cooking,DAL-009,Tata Sampann Kabuli Chana,DAL,Pulses & Dal,g,96,96.0,500 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-02_DAL-010,SUP-KOL-006-02,SUP-T02,Staples & Cooking,DAL-010,Organic Tattva Moong Dal,DAL,Pulses & Dal,g,118,118.0,500 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-02_OIL-001,SUP-KOL-006-02,SUP-T02,Staples & Cooking,OIL-001,Fortune Sunflower Oil,OIL,Cooking Oil & Ghee,ml,85,85.0,500 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-02_OIL-002,SUP-KOL-006-02,SUP-T02,Staples & Cooking,OIL-002,Fortune Rice Bran Oil,OIL,Cooking Oil & Ghee,ml,85,85.0,500 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-02_OIL-003,SUP-KOL-006-02,SUP-T02,Staples & Cooking,OIL-003,Saffola Gold Oil,OIL,Cooking Oil & Ghee,ml,100,100.0,500 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-02_OIL-004,SUP-KOL-006-02,SUP-T02,Staples & Cooking,OIL-004,Saffola Active Oil,OIL,Cooking Oil & Ghee,ml,100,100.0,500 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-02_OIL-005,SUP-KOL-006-02,SUP-T02,Staples & Cooking,OIL-005,Emami Healthy & Tasty Mustard Oil,OIL,Cooking Oil & Ghee,ml,85,85.0,500 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-02_OIL-006,SUP-KOL-006-02,SUP-T02,Staples & Cooking,OIL-006,Fortune Soyabean Oil,OIL,Cooking Oil & Ghee,ml,85,85.0,500 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-02_OIL-007,SUP-KOL-006-02,SUP-T02,Staples & Cooking,OIL-007,Gemini Refined Sunflower Oil,OIL,Cooking Oil & Ghee,ml,85,85.0,500 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-02_OIL-008,SUP-KOL-006-02,SUP-T02,Staples & Cooking,OIL-008,Dhara Mustard Oil,OIL,Cooking Oil & Ghee,ml,85,85.0,500 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-02_OIL-009,SUP-KOL-006-02,SUP-T02,Staples & Cooking,OIL-009,Amul Pure Ghee,OIL,Cooking Oil & Ghee,ml,408,408.0,500 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-02_OIL-010,SUP-KOL-006-02,SUP-T02,Staples & Cooking,OIL-010,Patanjali Cow Ghee,OIL,Cooking Oil & Ghee,ml,400,400.0,500 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_CHO-001,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,CHO-001,Cadbury Dairy Milk,CHO,Chocolates & Confectionery,g,17,17.14,20 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_CHO-002,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,CHO-002,Cadbury 5 Star,CHO,Chocolates & Confectionery,g,17,17.14,20 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_CHO-003,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,CHO-003,Cadbury Silk,CHO,Chocolates & Confectionery,g,25,25.2,20 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_CHO-004,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,CHO-004,Cadbury Perk,CHO,Chocolates & Confectionery,g,17,17.14,20 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_CHO-005,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,CHO-005,Nestlé KitKat,CHO,Chocolates & Confectionery,g,17,17.14,20 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_CHO-006,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,CHO-006,Nestlé Munch,CHO,Chocolates & Confectionery,g,17,17.14,20 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_CHO-007,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,CHO-007,Amul Dark Chocolate,CHO,Chocolates & Confectionery,g,18,18.14,20 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_CHO-008,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,CHO-008,Ferrero Rocher,CHO,Chocolates & Confectionery,g,129,130.03,20 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_CHO-009,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,CHO-009,Cadbury Gems,CHO,Chocolates & Confectionery,g,17,17.14,20 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_CHO-010,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,CHO-010,Parle Melody Toffee Pack,CHO,Chocolates & Confectionery,g,17,17.14,20 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_SNK-001,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,SNK-001,Lay's Classic Salted,SNK,Chips & Namkeen,g,16,16.13,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_SNK-002,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,SNK-002,Lay's Magic Masala,SNK,Chips & Namkeen,g,16,16.13,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_SNK-003,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,SNK-003,Lay's Cream & Onion,SNK,Chips & Namkeen,g,16,16.13,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_SNK-004,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,SNK-004,Bingo Original Style,SNK,Chips & Namkeen,g,16,16.13,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_SNK-005,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,SNK-005,Kurkure Masala Munch,SNK,Chips & Namkeen,g,16,16.13,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_SNK-006,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,SNK-006,Haldiram's Aloo Bhujia,SNK,Chips & Namkeen,g,16,16.13,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_SNK-007,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,SNK-007,Haldiram's Moong Dal,SNK,Chips & Namkeen,g,16,16.13,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_SNK-008,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,SNK-008,Bikaji Bikaneri Bhujia,SNK,Chips & Namkeen,g,16,16.13,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_SNK-009,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,SNK-009,Uncle Chipps Plain Salted,SNK,Chips & Namkeen,g,16,16.13,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_SNK-010,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,SNK-010,Balaji Wafers Masala,SNK,Chips & Namkeen,g,16,16.13,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_BAK-001,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,BAK-001,Britannia White Bread,BAK,Bread & Bakery,g,21,21.17,200 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_BAK-002,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,BAK-002,Britannia Brown Bread,BAK,Bread & Bakery,g,21,21.17,200 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_BAK-003,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,BAK-003,Modern Milk Bread,BAK,Bread & Bakery,g,21,21.17,200 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_BAK-004,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,BAK-004,Harvest Gold White Bread,BAK,Bread & Bakery,g,21,21.17,200 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_BAK-005,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,BAK-005,Britannia Fruit Cake,BAK,Bread & Bakery,g,79,79.63,200 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_BAK-006,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,BAK-006,Monginis Chocolate Cake,BAK,Bread & Bakery,g,79,79.63,200 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_BAK-007,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,BAK-007,Monginis Cream Roll,BAK,Bread & Bakery,g,42,42.34,200 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_BAK-008,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,BAK-008,Modern Sandwich Bread,BAK,Bread & Bakery,g,21,21.17,200 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_BAK-009,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,BAK-009,Britannia Croissant,BAK,Bread & Bakery,g,46,46.37,200 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_BAK-010,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,BAK-010,Theobroma Brownie Box,BAK,Bread & Bakery,g,206,207.65,200 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_BIS-001,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,BIS-001,Parle-G,BIS,Biscuits & Cookies,g,8,8.06,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_BIS-002,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,BIS-002,Britannia Good Day,BIS,Biscuits & Cookies,g,8,8.06,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_BIS-003,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,BIS-003,Britannia Marie Gold,BIS,Biscuits & Cookies,g,8,8.06,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_BIS-004,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,BIS-004,Britannia Bourbon,BIS,Biscuits & Cookies,g,8,8.06,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_BIS-005,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,BIS-005,Parle Hide & Seek,BIS,Biscuits & Cookies,g,8,8.06,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_BIS-006,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,BIS-006,Sunfeast Dark Fantasy,BIS,Biscuits & Cookies,g,8,8.06,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_BIS-007,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,BIS-007,Sunfeast Marie Light,BIS,Biscuits & Cookies,g,8,8.06,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_BIS-008,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,BIS-008,Oreo Original,BIS,Biscuits & Cookies,g,8,8.06,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_BIS-009,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,BIS-009,Tiger Glucose Biscuits,BIS,Biscuits & Cookies,g,8,8.06,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_BIS-010,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,BIS-010,Jim Jam Sandwich Biscuits,BIS,Biscuits & Cookies,g,8,8.06,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_INS-001,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,INS-001,Maggi 2-Minute Noodles,INS,Instant & Packaged Foods,g,10,10.08,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_INS-002,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,INS-002,Yippee Magic Masala Noodles,INS,Instant & Packaged Foods,g,10,10.08,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_INS-003,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,INS-003,MTR Ready-to-Eat Poha,INS,Instant & Packaged Foods,g,14,14.11,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_INS-004,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,INS-004,MTR Ready-to-Eat Upma,INS,Instant & Packaged Foods,g,14,14.11,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_INS-005,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,INS-005,MTR Ready-to-Eat Rajma,INS,Instant & Packaged Foods,g,14,14.11,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_INS-006,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,INS-006,Tata Sampann Poha,INS,Instant & Packaged Foods,g,10,10.08,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_INS-007,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,INS-007,Saffola Masala Oats,INS,Instant & Packaged Foods,g,10,10.08,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_INS-008,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,INS-008,Kellogg's Corn Flakes,INS,Instant & Packaged Foods,g,14,14.11,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_INS-009,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,INS-009,Quaker Oats,INS,Instant & Packaged Foods,g,15,15.12,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-03_INS-010,SUP-KOL-006-03,SUP-T03,Packaged Foods & Bakery,INS-010,Ching's Schezwan Noodles,INS,Instant & Packaged Foods,g,10,10.08,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-04_BEV-001,SUP-KOL-006-04,SUP-T04,Beverages,BEV-001,Coca-Cola,BEV,Soft Drinks & Beverages,ml,16,16.26,200 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-04_BEV-002,SUP-KOL-006-04,SUP-T04,Beverages,BEV-002,Thums Up,BEV,Soft Drinks & Beverages,ml,16,16.26,200 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-04_BEV-003,SUP-KOL-006-04,SUP-T04,Beverages,BEV-003,Sprite,BEV,Soft Drinks & Beverages,ml,16,16.26,200 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-04_BEV-004,SUP-KOL-006-04,SUP-T04,Beverages,BEV-004,Limca,BEV,Soft Drinks & Beverages,ml,16,16.26,200 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-04_BEV-005,SUP-KOL-006-04,SUP-T04,Beverages,BEV-005,Fanta Orange,BEV,Soft Drinks & Beverages,ml,16,16.26,200 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-04_BEV-006,SUP-KOL-006-04,SUP-T04,Beverages,BEV-006,Maaza Mango,BEV,Soft Drinks & Beverages,ml,16,16.26,200 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-04_BEV-007,SUP-KOL-006-04,SUP-T04,Beverages,BEV-007,Frooti Mango,BEV,Soft Drinks & Beverages,ml,14,14.22,200 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-04_BEV-008,SUP-KOL-006-04,SUP-T04,Beverages,BEV-008,Paper Boat Aam Panna,BEV,Soft Drinks & Beverages,ml,33,33.53,200 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-04_BEV-009,SUP-KOL-006-04,SUP-T04,Beverages,BEV-009,Red Bull Energy Drink,BEV,Soft Drinks & Beverages,ml,284,288.54,200 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-04_BEV-010,SUP-KOL-006-04,SUP-T04,Beverages,BEV-010,Kinley Mineral Water,BEV,Soft Drinks & Beverages,ml,14,14.22,200 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-04_TEA-001,SUP-KOL-006-04,SUP-T04,Beverages,TEA-001,Tata Tea Gold,TEA,Tea & Coffee,g,29,29.46,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-04_TEA-002,SUP-KOL-006-04,SUP-T04,Beverages,TEA-002,Tata Tea Premium,TEA,Tea & Coffee,g,29,29.46,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-04_TEA-003,SUP-KOL-006-04,SUP-T04,Beverages,TEA-003,Brooke Bond Red Label,TEA,Tea & Coffee,g,29,29.46,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-04_TEA-004,SUP-KOL-006-04,SUP-T04,Beverages,TEA-004,Brooke Bond Taj Mahal,TEA,Tea & Coffee,g,29,29.46,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-04_TEA-005,SUP-KOL-006-04,SUP-T04,Beverages,TEA-005,Society Tea,TEA,Tea & Coffee,g,29,29.46,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-04_TEA-006,SUP-KOL-006-04,SUP-T04,Beverages,TEA-006,Wagh Bakri Premium Tea,TEA,Tea & Coffee,g,29,29.46,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-04_TEA-007,SUP-KOL-006-04,SUP-T04,Beverages,TEA-007,Nescafé Classic,TEA,Tea & Coffee,g,29,29.46,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-04_TEA-008,SUP-KOL-006-04,SUP-T04,Beverages,TEA-008,Nescafé Sunrise,TEA,Tea & Coffee,g,29,29.46,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-04_TEA-009,SUP-KOL-006-04,SUP-T04,Beverages,TEA-009,Bru Instant Coffee,TEA,Tea & Coffee,g,121,122.94,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-04_TEA-010,SUP-KOL-006-04,SUP-T04,Beverages,TEA-010,Tata Coffee Grand,TEA,Tea & Coffee,g,91,92.46,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-05_PCR-001,SUP-KOL-006-05,SUP-T05,"Home, Personal & Family",PCR-001,Sunsilk Shampoo,PCR,Personal Care,ml,33,32.47,50 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-05_PCR-002,SUP-KOL-006-05,SUP-T05,"Home, Personal & Family",PCR-002,Clinic Plus Shampoo,PCR,Personal Care,ml,33,32.47,50 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-05_PCR-003,SUP-KOL-006-05,SUP-T05,"Home, Personal & Family",PCR-003,Dove Body Wash,PCR,Personal Care,ml,30,29.52,50 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-05_PCR-004,SUP-KOL-006-05,SUP-T05,"Home, Personal & Family",PCR-004,Lux Soap,PCR,Personal Care,g,20,19.68,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-05_PCR-005,SUP-KOL-006-05,SUP-T05,"Home, Personal & Family",PCR-005,Pears Soap,PCR,Personal Care,g,20,19.68,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-05_PCR-006,SUP-KOL-006-05,SUP-T05,"Home, Personal & Family",PCR-006,Dettol Body Wash,PCR,Personal Care,ml,30,29.52,50 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-05_PCR-007,SUP-KOL-006-05,SUP-T05,"Home, Personal & Family",PCR-007,Nivea Body Lotion,PCR,Personal Care,ml,29,28.54,50 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-05_PCR-008,SUP-KOL-006-05,SUP-T05,"Home, Personal & Family",PCR-008,Vaseline Body Lotion,PCR,Personal Care,ml,29,28.54,50 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-05_PCR-009,SUP-KOL-006-05,SUP-T05,"Home, Personal & Family",PCR-009,Himalaya Face Wash,PCR,Personal Care,ml,40,39.36,50 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-05_PCR-010,SUP-KOL-006-05,SUP-T05,"Home, Personal & Family",PCR-010,Mamaearth Face Wash,PCR,Personal Care,ml,57,56.09,50 ml,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-05_ORL-001,SUP-KOL-006-05,SUP-T05,"Home, Personal & Family",ORL-001,Colgate Strong Teeth,ORL,Oral Care,g,41,40.34,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-05_ORL-002,SUP-KOL-006-05,SUP-T05,"Home, Personal & Family",ORL-002,Colgate MaxFresh,ORL,Oral Care,g,41,40.34,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-05_ORL-003,SUP-KOL-006-05,SUP-T05,"Home, Personal & Family",ORL-003,Colgate Visible White,ORL,Oral Care,g,41,40.34,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-006-05_ORL-004,SUP-KOL-006-05,SUP-T05,"Home, Personal & Family",ORL-004,Closeup Ever Fresh,ORL,Oral Care,g,41,40.34,50 g,Available,supplier_inventory.xlsx/Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
