demand_id,week_start_date,week_end_date,year,week_number,location_id,region_of_kolkata,demand_rank,product_id,product_name,category_name,brand,unit_size,weekday_weekend,weekday_units_sold,weekend_units_sold,units_sold,avg_selling_price_rs,promotion_flag,discount_pct,holiday_flag,festival_event,season,temperature_c,rainfall_mm,humidity_pct,weather_condition,stockout_flag,forecast_target_start,forecast_target_end,next_week_demand_target_units,data_source,recorded_at,region_week_key,region_product_week_key,assortment_size,rank_scope,rank_basis,selling_unit_workbook,selling_unit_sheet,selling_unit_source_row,selling_unit_lookup_hint,reference_layer,anchor_status,source_file,standardized_at
DEM-0000001,2024-01-01,2024-01-07,2024,1,KOL-LOC-001,Lake Gardens,1,DAI-005,Mother Dairy Curd,Dairy & Milk Products,Mother Dairy,500 g,Weekday,111,35,146,52.79,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08,2024-01-14,152,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-001_20240101,KOL-LOC-001_20240101_DAI-005,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,3,'W001_2024-01-01'!A3,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004092,2024-05-19,2024-05-25,2024,21,KOL-LOC-019,Park Street,2,ICE-005,Havmor Butterscotch Ice Cream,Ice Cream & Frozen Desserts,Havmor,1 L,Weekday,150,55,205,350.42,0,0,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,220,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-019_20240519,KOL-LOC-019_20240519_ICE-005,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,3604,'W021_2024-05-19'!A3604,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004093,2024-05-19,2024-05-25,2024,21,KOL-LOC-019,Park Street,3,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,250 ml,Weekday,145,46,191,22.71,0,0,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,182,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-019_20240519,KOL-LOC-019_20240519_BEV-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,3605,'W021_2024-05-19'!A3605,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004094,2024-05-19,2024-05-25,2024,21,KOL-LOC-019,Park Street,4,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,1 L,Weekday,133,42,175,81.24,0,0,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,174,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-019_20240519,KOL-LOC-019_20240519_BEV-006,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,3606,'W021_2024-05-19'!A3606,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004095,2024-05-19,2024-05-25,2024,21,KOL-LOC-019,Park Street,5,BEV-001,Coca-Cola,Soft Drinks & Beverages,Coca-Cola,1 L,Weekday,126,39,165,80.94,1,5,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,176,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-019_20240519,KOL-LOC-019_20240519_BEV-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,3607,'W021_2024-05-19'!A3607,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004096,2024-05-19,2024-05-25,2024,21,KOL-LOC-020,Esplanade,1,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,200 ml,Weekday,147,55,202,16.27,0,0,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,194,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-020_20240519,KOL-LOC-020_20240519_BEV-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,3803,'W021_2024-05-19'!A3803,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004097,2024-05-19,2024-05-25,2024,21,KOL-LOC-020,Esplanade,2,ICE-006,Havmor Mango Ice Cream,Ice Cream & Frozen Desserts,Havmor,125 ml,Weekday,152,48,200,82.86,0,0,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,226,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-020_20240519,KOL-LOC-020_20240519_ICE-006,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,3804,'W021_2024-05-19'!A3804,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004098,2024-05-19,2024-05-25,2024,21,KOL-LOC-020,Esplanade,3,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,250 ml,Weekday,129,48,177,22.48,1,5,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,174,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-020_20240519,KOL-LOC-020_20240519_BEV-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,3805,'W021_2024-05-19'!A3805,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004099,2024-05-19,2024-05-25,2024,21,KOL-LOC-020,Esplanade,4,BEV-008,Paper Boat Aam Panna,Soft Drinks & Beverages,Paper Boat,250 ml,Weekday,129,37,166,46.08,1,10,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,176,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-020_20240519,KOL-LOC-020_20240519_BEV-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,3806,'W021_2024-05-19'!A3806,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004100,2024-05-19,2024-05-25,2024,21,KOL-LOC-020,Esplanade,5,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,500 g,Weekday,83,28,111,292.09,0,0,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,108,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-020_20240519,KOL-LOC-020_20240519_TEA-002,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,3807,'W021_2024-05-19'!A3807,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004101,2024-05-19,2024-05-25,2024,21,KOL-LOC-021,Entally,1,ICE-006,Havmor Mango Ice Cream,Ice Cream & Frozen Desserts,Havmor,125 ml,Weekday,130,48,178,82.38,0,0,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,169,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-021_20240519,KOL-LOC-021_20240519_ICE-006,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,4003,'W021_2024-05-19'!A4003,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004102,2024-05-19,2024-05-25,2024,21,KOL-LOC-021,Entally,2,BEV-001,Coca-Cola,Soft Drinks & Beverages,Coca-Cola,500 ml,Weekday,127,41,168,42.62,0,0,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,170,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-021_20240519,KOL-LOC-021_20240519_BEV-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,4004,'W021_2024-05-19'!A4004,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004103,2024-05-19,2024-05-25,2024,21,KOL-LOC-021,Entally,3,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,750 ml,Weekday,128,38,166,53.51,0,0,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,175,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-021_20240519,KOL-LOC-021_20240519_BEV-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,4005,'W021_2024-05-19'!A4005,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004104,2024-05-19,2024-05-25,2024,21,KOL-LOC-021,Entally,4,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,500 ml,Weekday,121,38,159,43.46,0,0,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,175,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-021_20240519,KOL-LOC-021_20240519_BEV-006,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,4006,'W021_2024-05-19'!A4006,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004105,2024-05-19,2024-05-25,2024,21,KOL-LOC-021,Entally,5,BEV-008,Paper Boat Aam Panna,Soft Drinks & Beverages,Paper Boat,500 ml,Weekday,91,35,126,93.43,0,0,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,122,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-021_20240519,KOL-LOC-021_20240519_BEV-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,4007,'W021_2024-05-19'!A4007,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004106,2024-05-19,2024-05-25,2024,21,KOL-LOC-022,Sealdah,1,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,1 L,Weekday,136,43,179,81.93,1,5,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,159,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-022_20240519,KOL-LOC-022_20240519_BEV-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,4203,'W021_2024-05-19'!A4203,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004107,2024-05-19,2024-05-25,2024,21,KOL-LOC-022,Sealdah,2,ICE-006,Havmor Mango Ice Cream,Ice Cream & Frozen Desserts,Havmor,125 ml,Weekday,116,40,156,80.12,0,0,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,152,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-022_20240519,KOL-LOC-022_20240519_ICE-006,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,4204,'W021_2024-05-19'!A4204,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004108,2024-05-19,2024-05-25,2024,21,KOL-LOC-022,Sealdah,3,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,250 ml,Weekday,113,41,154,23.38,0,0,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,159,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-022_20240519,KOL-LOC-022_20240519_BEV-006,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,4205,'W021_2024-05-19'!A4205,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004109,2024-05-19,2024-05-25,2024,21,KOL-LOC-022,Sealdah,4,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,750 ml,Weekday,99,32,131,56.09,0,0,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,142,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-022_20240519,KOL-LOC-022_20240519_BEV-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,4206,'W021_2024-05-19'!A4206,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004110,2024-05-19,2024-05-25,2024,21,KOL-LOC-022,Sealdah,5,BEV-008,Paper Boat Aam Panna,Soft Drinks & Beverages,Paper Boat,750 ml,Weekday,94,30,124,128.51,0,0,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,140,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-022_20240519,KOL-LOC-022_20240519_BEV-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,4207,'W021_2024-05-19'!A4207,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004111,2024-05-19,2024-05-25,2024,21,KOL-LOC-023,Tangra,1,ICE-003,Kwality Wall's Cornetto,Ice Cream & Frozen Desserts,Kwality Wall's,250 ml,Weekday,126,40,166,124.01,0,0,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,153,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-023_20240519,KOL-LOC-023_20240519_ICE-003,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,4403,'W021_2024-05-19'!A4403,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004112,2024-05-19,2024-05-25,2024,21,KOL-LOC-023,Tangra,2,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,200 ml,Weekday,124,41,165,17.03,0,0,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,161,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-023_20240519,KOL-LOC-023_20240519_BEV-006,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,4404,'W021_2024-05-19'!A4404,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004113,2024-05-19,2024-05-25,2024,21,KOL-LOC-023,Tangra,3,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,750 ml,Weekday,117,42,159,57.4,0,0,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,167,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-023_20240519,KOL-LOC-023_20240519_BEV-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,4405,'W021_2024-05-19'!A4405,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004114,2024-05-19,2024-05-25,2024,21,KOL-LOC-023,Tangra,4,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,200 ml,Weekday,109,38,147,17.74,0,0,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,144,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-023_20240519,KOL-LOC-023_20240519_BEV-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,4406,'W021_2024-05-19'!A4406,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004115,2024-05-19,2024-05-25,2024,21,KOL-LOC-023,Tangra,5,BEV-001,Coca-Cola,Soft Drinks & Beverages,Coca-Cola,500 ml,Weekday,95,30,125,42.59,0,0,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,1,2024-05-26,2024-06-01,123,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-023_20240519,KOL-LOC-023_20240519_BEV-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,4407,'W021_2024-05-19'!A4407,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004116,2024-05-19,2024-05-25,2024,21,KOL-LOC-024,Topsia,1,ICE-009,Mother Dairy Strawberry Ice Cream,Ice Cream & Frozen Desserts,Mother Dairy,500 ml,Weekday,121,48,169,160.39,0,0,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,150,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-024_20240519,KOL-LOC-024_20240519_ICE-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,4603,'W021_2024-05-19'!A4603,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004117,2024-05-19,2024-05-25,2024,21,KOL-LOC-024,Topsia,2,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,750 ml,Weekday,124,38,162,59.73,0,0,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,181,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-024_20240519,KOL-LOC-024_20240519_BEV-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,4604,'W021_2024-05-19'!A4604,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004118,2024-05-19,2024-05-25,2024,21,KOL-LOC-024,Topsia,3,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,250 ml,Weekday,117,41,158,20.55,0,0,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,143,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-024_20240519,KOL-LOC-024_20240519_BEV-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,4605,'W021_2024-05-19'!A4605,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004119,2024-05-19,2024-05-25,2024,21,KOL-LOC-024,Topsia,4,BEV-001,Coca-Cola,Soft Drinks & Beverages,Coca-Cola,750 ml,Weekday,108,37,145,61.59,1,5,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,149,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-024_20240519,KOL-LOC-024_20240519_BEV-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,4606,'W021_2024-05-19'!A4606,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004120,2024-05-19,2024-05-25,2024,21,KOL-LOC-024,Topsia,5,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,500 ml,Weekday,102,36,138,45.04,0,0,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,152,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-024_20240519,KOL-LOC-024_20240519_BEV-006,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,4607,'W021_2024-05-19'!A4607,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004121,2024-05-19,2024-05-25,2024,21,KOL-LOC-025,Beliaghata,1,ICE-005,Havmor Butterscotch Ice Cream,Ice Cream & Frozen Desserts,Havmor,80 ml,Weekday,130,45,175,58.55,1,10,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,169,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-025_20240519,KOL-LOC-025_20240519_ICE-005,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,4803,'W021_2024-05-19'!A4803,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0004122,2024-05-19,2024-05-25,2024,21,KOL-LOC-025,Beliaghata,2,BEV-006,Maaza Mango,Soft Drinks & Beverages,Coca-Cola,500 ml,Weekday,129,46,175,44.1,1,15,0,,Summer,31.1,9.6,74.7,Clear/Partly Cloudy,0,2024-05-26,2024-06-01,190,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-025_20240519,KOL-LOC-025_20240519_BEV-006,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W021_2024-05-19,4804,'W021_2024-05-19'!A4804,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
