demand_id,location_id,product_id,week_start_date,next_week_demand_target_units,forecast_target_start
DEM-0019840,KOL-LOC-008,SNK-004,1970-01-01,83,1970-01-01
DEM-0006038,KOL-LOC-008,SNK-004,2024-07-28,92,2024-08-04
DEM-0007440,KOL-LOC-008,SNK-004,2024-09-15,82,2024-09-22
DEM-0026239,KOL-LOC-008,SNK-004,2026-07-05,65,2026-07-12
DEM-0026840,KOL-LOC-008,SNK-004,2026-07-26,64,2026-08-02
DEM-0027439,KOL-LOC-008,SNK-004,2026-08-16,68,2026-08-23
DEM-0016039,KOL-LOC-008,SNK-009,1970-01-01,81,1970-01-01
DEM-0016239,KOL-LOC-008,SNK-009,1970-01-01,106,1970-01-01
DEM-0017238,KOL-LOC-008,SNK-009,1970-01-01,127,1970-01-01
DEM-0017440,KOL-LOC-008,SNK-009,1970-01-01,76,1970-01-01
DEM-0018638,KOL-LOC-008,SNK-009,1970-01-01,111,1970-01-01
DEM-0018839,KOL-LOC-008,SNK-009,1970-01-01,160,1970-01-01
DEM-0019240,KOL-LOC-008,SNK-009,1970-01-01,64,1970-01-01
DEM-0019439,KOL-LOC-008,SNK-009,1970-01-01,85,1970-01-01
DEM-0019638,KOL-LOC-008,SNK-009,1970-01-01,120,1970-01-01
DEM-0003040,KOL-LOC-008,SNK-009,2024-04-14,114,2024-04-21
DEM-0005638,KOL-LOC-008,SNK-009,2024-07-14,95,2024-07-21
DEM-0006238,KOL-LOC-008,SNK-009,2024-08-04,79,2024-08-11
DEM-0006640,KOL-LOC-008,SNK-009,2024-08-18,84,2024-08-25
DEM-0007040,KOL-LOC-008,SNK-009,2024-09-01,92,2024-09-08
DEM-0007239,KOL-LOC-008,SNK-009,2024-09-08,68,2024-09-15
DEM-0007438,KOL-LOC-008,SNK-009,2024-09-15,76,2024-09-22
DEM-0008439,KOL-LOC-008,SNK-009,2024-10-20,96,2024-10-27
DEM-0026037,KOL-LOC-008,SNK-009,2026-06-28,113,2026-07-05
DEM-0026839,KOL-LOC-008,SNK-009,2026-07-26,90,2026-08-02
DEM-0027237,KOL-LOC-008,SNK-009,2026-08-09,105,2026-08-16
DEM-0027638,KOL-LOC-008,SNK-009,2026-08-23,88,2026-08-30
DEM-0015837,KOL-LOC-008,SNK-010,1970-01-01,70,1970-01-01
DEM-0017038,KOL-LOC-008,SNK-010,1970-01-01,80,1970-01-01
DEM-0017439,KOL-LOC-008,SNK-010,1970-01-01,97,1970-01-01
DEM-0017639,KOL-LOC-008,SNK-010,1970-01-01,73,1970-01-01
DEM-0017836,KOL-LOC-008,SNK-010,1970-01-01,79,1970-01-01
DEM-0018039,KOL-LOC-008,SNK-010,1970-01-01,114,1970-01-01
DEM-0018240,KOL-LOC-008,SNK-010,1970-01-01,235,1970-01-01
DEM-0019440,KOL-LOC-008,SNK-010,1970-01-01,89,1970-01-01
DEM-0005439,KOL-LOC-008,SNK-010,2024-07-07,89,2024-07-14
DEM-0007037,KOL-LOC-008,SNK-010,2024-09-01,97,2024-09-08
DEM-0007439,KOL-LOC-008,SNK-010,2024-09-15,96,2024-09-22
DEM-0007638,KOL-LOC-008,SNK-010,2024-09-22,79,2024-09-29
DEM-0008039,KOL-LOC-008,SNK-010,2024-10-06,225,2024-10-13
DEM-0008639,KOL-LOC-008,SNK-010,2024-10-27,203,2024-11-03
DEM-0009437,KOL-LOC-008,SNK-010,2024-11-24,93,2024-12-01
DEM-0026838,KOL-LOC-008,SNK-010,2026-07-26,78,2026-08-02
DEM-0027238,KOL-LOC-008,SNK-010,2026-08-09,76,2026-08-16
DEM-0027640,KOL-LOC-008,SNK-010,2026-08-23,70,2026-08-30
DEM-0001037,KOL-LOC-008,TEA-001,1970-01-01,110,1970-01-01
DEM-0001237,KOL-LOC-008,TEA-001,1970-01-01,107,1970-01-01
DEM-0001438,KOL-LOC-008,TEA-001,1970-01-01,103,1970-01-01
DEM-0010038,KOL-LOC-008,TEA-001,1970-01-01,95,1970-01-01
DEM-0010238,KOL-LOC-008,TEA-001,1970-01-01,120,1970-01-01
DEM-0010440,KOL-LOC-008,TEA-001,1970-01-01,137,1970-01-01
DEM-0010636,KOL-LOC-008,TEA-001,1970-01-01,88,1970-01-01
DEM-0010836,KOL-LOC-008,TEA-001,1970-01-01,93,1970-01-01
DEM-0011039,KOL-LOC-008,TEA-001,1970-01-01,104,1970-01-01
DEM-0011236,KOL-LOC-008,TEA-001,1970-01-01,91,1970-01-01
DEM-0011437,KOL-LOC-008,TEA-001,1970-01-01,76,1970-01-01
DEM-0011638,KOL-LOC-008,TEA-001,1970-01-01,57,1970-01-01
DEM-0011837,KOL-LOC-008,TEA-001,1970-01-01,99,1970-01-01
DEM-0012038,KOL-LOC-008,TEA-001,1970-01-01,51,1970-01-01
DEM-0000039,KOL-LOC-008,TEA-001,2024-01-01,96,2024-01-08
DEM-0000238,KOL-LOC-008,TEA-001,2024-01-07,89,2024-01-14
DEM-0000636,KOL-LOC-008,TEA-001,2024-01-21,101,2024-01-28
DEM-0000839,KOL-LOC-008,TEA-001,2024-01-28,99,2024-02-04
DEM-0005040,KOL-LOC-008,TEA-001,2024-06-23,79,2024-06-30
DEM-0006840,KOL-LOC-008,TEA-001,2024-08-25,74,2024-09-01
DEM-0009637,KOL-LOC-008,TEA-001,2024-12-01,125,2024-12-08
DEM-0009836,KOL-LOC-008,TEA-001,2024-12-08,126,2024-12-15
DEM-0020036,KOL-LOC-008,TEA-001,2025-11-30,120,2025-12-07
DEM-0020237,KOL-LOC-008,TEA-001,2025-12-07,125,2025-12-14
DEM-0020436,KOL-LOC-008,TEA-001,2025-12-14,130,2025-12-21
DEM-0020837,KOL-LOC-008,TEA-001,2025-12-28,140,2026-01-04
DEM-0021038,KOL-LOC-008,TEA-001,2026-01-04,118,2026-01-11
DEM-0021237,KOL-LOC-008,TEA-001,2026-01-11,126,2026-01-18
DEM-0021439,KOL-LOC-008,TEA-001,2026-01-18,98,2026-01-25
DEM-0021638,KOL-LOC-008,TEA-001,2026-01-25,71,2026-02-01
DEM-0021836,KOL-LOC-008,TEA-001,2026-02-01,147,2026-02-08
DEM-0022036,KOL-LOC-008,TEA-001,2026-02-08,99,2026-02-15
DEM-0022237,KOL-LOC-008,TEA-001,2026-02-15,105,2026-02-22
DEM-0022436,KOL-LOC-008,TEA-001,2026-02-22,74,2026-03-01
DEM-0001036,KOL-LOC-008,TEA-002,1970-01-01,101,1970-01-01
DEM-0001236,KOL-LOC-008,TEA-002,1970-01-01,108,1970-01-01
DEM-0001436,KOL-LOC-008,TEA-002,1970-01-01,106,1970-01-01
DEM-0001636,KOL-LOC-008,TEA-002,1970-01-01,104,1970-01-01
DEM-0010037,KOL-LOC-008,TEA-002,1970-01-01,113,1970-01-01
DEM-0010236,KOL-LOC-008,TEA-002,1970-01-01,107,1970-01-01
DEM-0010439,KOL-LOC-008,TEA-002,1970-01-01,100,1970-01-01
DEM-0010838,KOL-LOC-008,TEA-002,1970-01-01,69,1970-01-01
DEM-0011036,KOL-LOC-008,TEA-002,1970-01-01,104,1970-01-01
DEM-0011238,KOL-LOC-008,TEA-002,1970-01-01,133,1970-01-01
DEM-0011436,KOL-LOC-008,TEA-002,1970-01-01,209,1970-01-01
DEM-0011636,KOL-LOC-008,TEA-002,1970-01-01,87,1970-01-01
DEM-0011838,KOL-LOC-008,TEA-002,1970-01-01,91,1970-01-01
DEM-0012036,KOL-LOC-008,TEA-002,1970-01-01,61,1970-01-01
DEM-0017839,KOL-LOC-008,TEA-002,1970-01-01,47,1970-01-01
DEM-0000037,KOL-LOC-008,TEA-002,2024-01-01,114,2024-01-08
DEM-0000436,KOL-LOC-008,TEA-002,2024-01-14,117,2024-01-21
DEM-0000637,KOL-LOC-008,TEA-002,2024-01-21,99,2024-01-28
DEM-0002440,KOL-LOC-008,TEA-002,2024-03-24,85,2024-03-31
DEM-0009638,KOL-LOC-008,TEA-002,2024-12-01,93,2024-12-08
DEM-0009839,KOL-LOC-008,TEA-002,2024-12-08,98,2024-12-15
DEM-0020236,KOL-LOC-008,TEA-002,2025-12-07,99,2025-12-14
DEM-0020437,KOL-LOC-008,TEA-002,2025-12-14,123,2025-12-21
DEM-0020638,KOL-LOC-008,TEA-002,2025-12-21,142,2025-12-28
DEM-0020836,KOL-LOC-008,TEA-002,2025-12-28,138,2026-01-04
DEM-0021039,KOL-LOC-008,TEA-002,2026-01-04,121,2026-01-11
DEM-0021236,KOL-LOC-008,TEA-002,2026-01-11,105,2026-01-18
DEM-0021436,KOL-LOC-008,TEA-002,2026-01-18,104,2026-01-25
DEM-0021636,KOL-LOC-008,TEA-002,2026-01-25,104,2026-02-01
DEM-0021839,KOL-LOC-008,TEA-002,2026-02-01,80,2026-02-08
DEM-0022038,KOL-LOC-008,TEA-002,2026-02-08,80,2026-02-15
DEM-0022236,KOL-LOC-008,TEA-002,2026-02-15,125,2026-02-22
DEM-0022438,KOL-LOC-008,TEA-002,2026-02-22,52,2026-03-01
DEM-0026440,KOL-LOC-008,TEA-002,2026-07-12,76,2026-07-19
DEM-0027038,KOL-LOC-008,TEA-002,2026-08-02,93,2026-08-09
DEM-0001040,KOL-LOC-008,TEA-004,1970-01-01,92,1970-01-01
DEM-0011040,KOL-LOC-008,TEA-004,1970-01-01,80,1970-01-01
DEM-0011440,KOL-LOC-008,TEA-004,1970-01-01,106,1970-01-01
DEM-0011840,KOL-LOC-008,TEA-004,1970-01-01,98,1970-01-01
DEM-0009640,KOL-LOC-008,TEA-004,2024-12-01,96,2024-12-08
DEM-0020238,KOL-LOC-008,TEA-004,2025-12-07,121,2025-12-14
DEM-0020440,KOL-LOC-008,TEA-004,2025-12-14,88,2025-12-21
DEM-0020640,KOL-LOC-008,TEA-004,2025-12-21,78,2025-12-28
DEM-0020840,KOL-LOC-008,TEA-004,2025-12-28,107,2026-01-04
DEM-0021640,KOL-LOC-008,TEA-004,2026-01-25,103,2026-02-01
DEM-0021840,KOL-LOC-008,TEA-004,2026-02-01,53,2026-02-08
DEM-0022240,KOL-LOC-008,TEA-004,2026-02-15,81,2026-02-22
DEM-0022440,KOL-LOC-008,TEA-004,2026-02-22,72,2026-03-01
DEM-0001637,KOL-LOC-008,TEA-006,1970-01-01,104,1970-01-01
DEM-0010039,KOL-LOC-008,TEA-006,1970-01-01,98,1970-01-01
DEM-0010437,KOL-LOC-008,TEA-006,1970-01-01,98,1970-01-01
DEM-0010639,KOL-LOC-008,TEA-006,1970-01-01,87,1970-01-01
DEM-0011239,KOL-LOC-008,TEA-006,1970-01-01,88,1970-01-01
DEM-0011439,KOL-LOC-008,TEA-006,1970-01-01,101,1970-01-01
DEM-0011836,KOL-LOC-008,TEA-006,1970-01-01,110,1970-01-01
DEM-0012040,KOL-LOC-008,TEA-006,1970-01-01,44,1970-01-01
DEM-0000036,KOL-LOC-008,TEA-006,2024-01-01,122,2024-01-08
DEM-0000240,KOL-LOC-008,TEA-006,2024-01-07,82,2024-01-14
DEM-0003440,KOL-LOC-008,TEA-006,2024-04-28,84,2024-05-05
DEM-0009639,KOL-LOC-008,TEA-006,2024-12-01,95,2024-12-08
DEM-0020639,KOL-LOC-008,TEA-006,2025-12-21,86,2025-12-28
DEM-0020839,KOL-LOC-008,TEA-006,2025-12-28,103,2026-01-04
DEM-0021040,KOL-LOC-008,TEA-006,2026-01-04,103,2026-01-11
DEM-0021238,KOL-LOC-008,TEA-006,2026-01-11,102,2026-01-18
DEM-0021637,KOL-LOC-008,TEA-006,2026-01-25,114,2026-02-01
DEM-0022040,KOL-LOC-008,TEA-006,2026-02-08,65,2026-02-15
DEM-0001038,KOL-LOC-008,TEA-007,1970-01-01,107,1970-01-01
DEM-0001437,KOL-LOC-008,TEA-007,1970-01-01,105,1970-01-01
DEM-0001638,KOL-LOC-008,TEA-007,1970-01-01,80,1970-01-01
DEM-0010240,KOL-LOC-008,TEA-007,1970-01-01,83,1970-01-01
DEM-0010438,KOL-LOC-008,TEA-007,1970-01-01,93,1970-01-01
DEM-0010638,KOL-LOC-008,TEA-007,1970-01-01,53,1970-01-01
DEM-0010837,KOL-LOC-008,TEA-007,1970-01-01,82,1970-01-01
DEM-0011038,KOL-LOC-008,TEA-007,1970-01-01,73,1970-01-01
DEM-0011240,KOL-LOC-008,TEA-007,1970-01-01,78,1970-01-01
DEM-0011637,KOL-LOC-008,TEA-007,1970-01-01,116,1970-01-01
DEM-0012039,KOL-LOC-008,TEA-007,1970-01-01,77,1970-01-01
DEM-0000236,KOL-LOC-008,TEA-007,2024-01-07,124,2024-01-14
DEM-0000439,KOL-LOC-008,TEA-007,2024-01-14,92,2024-01-21
DEM-0000638,KOL-LOC-008,TEA-007,2024-01-21,94,2024-01-28
DEM-0000837,KOL-LOC-008,TEA-007,2024-01-28,99,2024-02-04
DEM-0009838,KOL-LOC-008,TEA-007,2024-12-08,88,2024-12-15
DEM-0020037,KOL-LOC-008,TEA-007,2025-11-30,114,2025-12-07
DEM-0020240,KOL-LOC-008,TEA-007,2025-12-07,109,2025-12-14
DEM-0020439,KOL-LOC-008,TEA-007,2025-12-14,99,2025-12-21
DEM-0020637,KOL-LOC-008,TEA-007,2025-12-21,132,2025-12-28
DEM-0021037,KOL-LOC-008,TEA-007,2026-01-04,139,2026-01-11
DEM-0021240,KOL-LOC-008,TEA-007,2026-01-11,107,2026-01-18
DEM-0021438,KOL-LOC-008,TEA-007,2026-01-18,86,2026-01-25
DEM-0021639,KOL-LOC-008,TEA-007,2026-01-25,109,2026-02-01
DEM-0021837,KOL-LOC-008,TEA-007,2026-02-01,103,2026-02-08
DEM-0022039,KOL-LOC-008,TEA-007,2026-02-08,134,2026-02-15
DEM-0022239,KOL-LOC-008,TEA-007,2026-02-15,72,2026-02-22
DEM-0022437,KOL-LOC-008,TEA-007,2026-02-22,65,2026-03-01
DEM-0009840,KOL-LOC-008,TEA-008,2024-12-08,85,2024-12-15
DEM-0001238,KOL-LOC-008,TEA-009,1970-01-01,102,1970-01-01
DEM-0001639,KOL-LOC-008,TEA-009,1970-01-01,78,1970-01-01
DEM-0010036,KOL-LOC-008,TEA-009,1970-01-01,102,1970-01-01
DEM-0010239,KOL-LOC-008,TEA-009,1970-01-01,96,1970-01-01
DEM-0010637,KOL-LOC-008,TEA-009,1970-01-01,107,1970-01-01
DEM-0010839,KOL-LOC-008,TEA-009,1970-01-01,74,1970-01-01
DEM-0011037,KOL-LOC-008,TEA-009,1970-01-01,81,1970-01-01
DEM-0011237,KOL-LOC-008,TEA-009,1970-01-01,100,1970-01-01
DEM-0011438,KOL-LOC-008,TEA-009,1970-01-01,144,1970-01-01
DEM-0011639,KOL-LOC-008,TEA-009,1970-01-01,67,1970-01-01
DEM-0011839,KOL-LOC-008,TEA-009,1970-01-01,109,1970-01-01
DEM-0012037,KOL-LOC-008,TEA-009,1970-01-01,59,1970-01-01
DEM-0000437,KOL-LOC-008,TEA-009,2024-01-14,107,2024-01-21
DEM-0000836,KOL-LOC-008,TEA-009,2024-01-28,104,2024-02-04
DEM-0006040,KOL-LOC-008,TEA-009,2024-07-28,68,2024-08-04
DEM-0006839,KOL-LOC-008,TEA-009,2024-08-25,80,2024-09-01
DEM-0009636,KOL-LOC-008,TEA-009,2024-12-01,102,2024-12-08
DEM-0009837,KOL-LOC-008,TEA-009,2024-12-08,157,2024-12-15
DEM-0020239,KOL-LOC-008,TEA-009,2025-12-07,102,2025-12-14
DEM-0020636,KOL-LOC-008,TEA-009,2025-12-21,119,2025-12-28
DEM-0020838,KOL-LOC-008,TEA-009,2025-12-28,133,2026-01-04
DEM-0021036,KOL-LOC-008,TEA-009,2026-01-04,127,2026-01-11
DEM-0021239,KOL-LOC-008,TEA-009,2026-01-11,82,2026-01-18
DEM-0021437,KOL-LOC-008,TEA-009,2026-01-18,106,2026-01-25
DEM-0021838,KOL-LOC-008,TEA-009,2026-02-01,135,2026-02-08
DEM-0022037,KOL-LOC-008,TEA-009,2026-02-08,108,2026-02-15
DEM-0022238,KOL-LOC-008,TEA-009,2026-02-15,109,2026-02-22
DEM-0022439,KOL-LOC-008,TEA-009,2026-02-22,43,2026-03-01
DEM-0018639,KOL-LOC-008,VEG-008,1970-01-01,74,1970-01-01
DEM-0019238,KOL-LOC-008,VEG-008,1970-01-01,55,1970-01-01
DEM-0019640,KOL-LOC-008,VEG-008,1970-01-01,69,1970-01-01
DEM-0000840,KOL-LOC-008,VEG-008,2024-01-28,77,2024-02-04
DEM-0005640,KOL-LOC-008,VEG-008,2024-07-14,70,2024-07-21
DEM-0006440,KOL-LOC-008,VEG-008,2024-08-11,73,2024-08-18
DEM-0008440,KOL-LOC-008,VEG-008,2024-10-20,75,2024-10-27
DEM-0009236,KOL-LOC-008,VEG-008,2024-11-17,91,2024-11-24
DEM-0020038,KOL-LOC-008,VEG-008,2025-11-30,97,2025-12-07
DEM-0026438,KOL-LOC-008,VEG-008,2026-07-12,73,2026-07-19
DEM-0026636,KOL-LOC-008,VEG-008,2026-07-19,106,2026-07-26
DEM-0018245,KOL-LOC-009,BAK-003,1970-01-01,184,1970-01-01
DEM-0020643,KOL-LOC-009,BAK-003,2025-12-21,171,2025-12-28
DEM-0022045,KOL-LOC-009,BAK-003,2026-02-08,90,2026-02-15
DEM-0001843,KOL-LOC-009,BEV-001,1970-01-01,129,1970-01-01
DEM-0012644,KOL-LOC-009,BEV-001,1970-01-01,74,1970-01-01
DEM-0013043,KOL-LOC-009,BEV-001,1970-01-01,156,1970-01-01
DEM-0013245,KOL-LOC-009,BEV-001,1970-01-01,182,1970-01-01
DEM-0013444,KOL-LOC-009,BEV-001,1970-01-01,107,1970-01-01
DEM-0013644,KOL-LOC-009,BEV-001,1970-01-01,141,1970-01-01
DEM-0013844,KOL-LOC-009,BEV-001,1970-01-01,94,1970-01-01
DEM-0014244,KOL-LOC-009,BEV-001,1970-01-01,98,1970-01-01
DEM-0015245,KOL-LOC-009,BEV-001,1970-01-01,90,1970-01-01
DEM-0019243,KOL-LOC-009,BEV-001,1970-01-01,69,1970-01-01
DEM-0002443,KOL-LOC-009,BEV-001,2024-03-24,120,2024-03-31
DEM-0003044,KOL-LOC-009,BEV-001,2024-04-14,165,2024-04-21
DEM-0003442,KOL-LOC-009,BEV-001,2024-04-28,126,2024-05-05
DEM-0003643,KOL-LOC-009,BEV-001,2024-05-05,136,2024-05-12
DEM-0004244,KOL-LOC-009,BEV-001,2024-05-26,157,2024-06-02
DEM-0004642,KOL-LOC-009,BEV-001,2024-06-09,194,2024-06-16
DEM-0005044,KOL-LOC-009,BEV-001,2024-06-23,136,2024-06-30
DEM-0005244,KOL-LOC-009,BEV-001,2024-06-30,118,2024-07-07
DEM-0006641,KOL-LOC-009,BEV-001,2024-08-18,173,2024-08-25
DEM-0022845,KOL-LOC-009,BEV-001,2026-03-08,124,2026-03-15
DEM-0023044,KOL-LOC-009,BEV-001,2026-03-15,180,2026-03-22
DEM-0023243,KOL-LOC-009,BEV-001,2026-03-22,144,2026-03-29
DEM-0023443,KOL-LOC-009,BEV-001,2026-03-29,77,2026-04-05
DEM-0023644,KOL-LOC-009,BEV-001,2026-04-05,93,2026-04-12
DEM-0023845,KOL-LOC-009,BEV-001,2026-04-12,155,2026-04-19
DEM-0024045,KOL-LOC-009,BEV-001,2026-04-19,196,2026-04-26
DEM-0024245,KOL-LOC-009,BEV-001,2026-04-26,133,2026-05-03
DEM-0024845,KOL-LOC-009,BEV-001,2026-05-17,106,2026-05-24
DEM-0025445,KOL-LOC-009,BEV-001,2026-06-07,142,2026-06-14
DEM-0025645,KOL-LOC-009,BEV-001,2026-06-14,141,2026-06-21
DEM-0025845,KOL-LOC-009,BEV-001,2026-06-21,83,2026-06-28
DEM-0013645,KOL-LOC-009,BEV-003,1970-01-01,127,1970-01-01
DEM-0001842,KOL-LOC-009,BEV-004,1970-01-01,122,1970-01-01
DEM-0012241,KOL-LOC-009,BEV-004,1970-01-01,84,1970-01-01
DEM-0012441,KOL-LOC-009,BEV-004,1970-01-01,97,1970-01-01
DEM-0012643,KOL-LOC-009,BEV-004,1970-01-01,137,1970-01-01
DEM-0012842,KOL-LOC-009,BEV-004,1970-01-01,157,1970-01-01
DEM-0013041,KOL-LOC-009,BEV-004,1970-01-01,257,1970-01-01
DEM-0013243,KOL-LOC-009,BEV-004,1970-01-01,306,1970-01-01
DEM-0013442,KOL-LOC-009,BEV-004,1970-01-01,178,1970-01-01
DEM-0013643,KOL-LOC-009,BEV-004,1970-01-01,153,1970-01-01
DEM-0013841,KOL-LOC-009,BEV-004,1970-01-01,110,1970-01-01
DEM-0014041,KOL-LOC-009,BEV-004,1970-01-01,198,1970-01-01
DEM-0014242,KOL-LOC-009,BEV-004,1970-01-01,143,1970-01-01
DEM-0014444,KOL-LOC-009,BEV-004,1970-01-01,198,1970-01-01
DEM-0014642,KOL-LOC-009,BEV-004,1970-01-01,156,1970-01-01
DEM-0014842,KOL-LOC-009,BEV-004,1970-01-01,143,1970-01-01
DEM-0015043,KOL-LOC-009,BEV-004,1970-01-01,92,1970-01-01
DEM-0015244,KOL-LOC-009,BEV-004,1970-01-01,147,1970-01-01
DEM-0015441,KOL-LOC-009,BEV-004,1970-01-01,123,1970-01-01
DEM-0015845,KOL-LOC-009,BEV-004,1970-01-01,91,1970-01-01
DEM-0016044,KOL-LOC-009,BEV-004,1970-01-01,85,1970-01-01
DEM-0018241,KOL-LOC-009,BEV-004,1970-01-01,280,1970-01-01
DEM-0018443,KOL-LOC-009,BEV-004,1970-01-01,193,1970-01-01
DEM-0019044,KOL-LOC-009,BEV-004,1970-01-01,253,1970-01-01
DEM-0019241,KOL-LOC-009,BEV-004,1970-01-01,94,1970-01-01
DEM-0019641,KOL-LOC-009,BEV-004,1970-01-01,90,1970-01-01
DEM-0002244,KOL-LOC-009,BEV-004,2024-03-17,131,2024-03-24
DEM-0002642,KOL-LOC-009,BEV-004,2024-03-31,170,2024-04-07
DEM-0003041,KOL-LOC-009,BEV-004,2024-04-14,177,2024-04-21
DEM-0003241,KOL-LOC-009,BEV-004,2024-04-21,188,2024-04-28
DEM-0003843,KOL-LOC-009,BEV-004,2024-05-12,151,2024-05-19
DEM-0004041,KOL-LOC-009,BEV-004,2024-05-19,180,2024-05-26
DEM-0004245,KOL-LOC-009,BEV-004,2024-05-26,158,2024-06-02
DEM-0004442,KOL-LOC-009,BEV-004,2024-06-02,211,2024-06-09
DEM-0004644,KOL-LOC-009,BEV-004,2024-06-09,175,2024-06-16
DEM-0004842,KOL-LOC-009,BEV-004,2024-06-16,174,2024-06-23
DEM-0005042,KOL-LOC-009,BEV-004,2024-06-23,174,2024-06-30
DEM-0005241,KOL-LOC-009,BEV-004,2024-06-30,182,2024-07-07
DEM-0005441,KOL-LOC-009,BEV-004,2024-07-07,102,2024-07-14
DEM-0007045,KOL-LOC-009,BEV-004,2024-09-01,110,2024-09-08
DEM-0008041,KOL-LOC-009,BEV-004,2024-10-06,325,2024-10-13
DEM-0008642,KOL-LOC-009,BEV-004,2024-10-27,204,2024-11-03
DEM-0009041,KOL-LOC-009,BEV-004,2024-11-10,89,2024-11-17
DEM-0009441,KOL-LOC-009,BEV-004,2024-11-24,99,2024-12-01
DEM-0022644,KOL-LOC-009,BEV-004,2026-03-01,95,2026-03-08
DEM-0022841,KOL-LOC-009,BEV-004,2026-03-08,189,2026-03-15
DEM-0023042,KOL-LOC-009,BEV-004,2026-03-15,241,2026-03-22
DEM-0023242,KOL-LOC-009,BEV-004,2026-03-22,134,2026-03-29
DEM-0023442,KOL-LOC-009,BEV-004,2026-03-29,96,2026-04-05
DEM-0023643,KOL-LOC-009,BEV-004,2026-04-05,130,2026-04-12
DEM-0023842,KOL-LOC-009,BEV-004,2026-04-12,221,2026-04-19
DEM-0024042,KOL-LOC-009,BEV-004,2026-04-19,152,2026-04-26
DEM-0024242,KOL-LOC-009,BEV-004,2026-04-26,168,2026-05-03
DEM-0024444,KOL-LOC-009,BEV-004,2026-05-03,116,2026-05-10
DEM-0024642,KOL-LOC-009,BEV-004,2026-05-10,102,2026-05-17
DEM-0024841,KOL-LOC-009,BEV-004,2026-05-17,176,2026-05-24
DEM-0025042,KOL-LOC-009,BEV-004,2026-05-24,188,2026-05-31
DEM-0025242,KOL-LOC-009,BEV-004,2026-05-31,139,2026-06-07
DEM-0025444,KOL-LOC-009,BEV-004,2026-06-07,154,2026-06-14
DEM-0025641,KOL-LOC-009,BEV-004,2026-06-14,187,2026-06-21
DEM-0025844,KOL-LOC-009,BEV-004,2026-06-21,123,2026-06-28
DEM-0026644,KOL-LOC-009,BEV-004,2026-07-19,97,2026-07-26
DEM-0012244,KOL-LOC-009,BEV-006,1970-01-01,74,1970-01-01
DEM-0012443,KOL-LOC-009,BEV-006,1970-01-01,131,1970-01-01
DEM-0012642,KOL-LOC-009,BEV-006,1970-01-01,130,1970-01-01
DEM-0012843,KOL-LOC-009,BEV-006,1970-01-01,135,1970-01-01
DEM-0013044,KOL-LOC-009,BEV-006,1970-01-01,159,1970-01-01
DEM-0013242,KOL-LOC-009,BEV-006,1970-01-01,188,1970-01-01
DEM-0013443,KOL-LOC-009,BEV-006,1970-01-01,296,1970-01-01
DEM-0013642,KOL-LOC-009,BEV-006,1970-01-01,123,1970-01-01
DEM-0014043,KOL-LOC-009,BEV-006,1970-01-01,136,1970-01-01
DEM-0014243,KOL-LOC-009,BEV-006,1970-01-01,118,1970-01-01
DEM-0014843,KOL-LOC-009,BEV-006,1970-01-01,169,1970-01-01
DEM-0015042,KOL-LOC-009,BEV-006,1970-01-01,142,1970-01-01
DEM-0015241,KOL-LOC-009,BEV-006,1970-01-01,162,1970-01-01
DEM-0019245,KOL-LOC-009,BEV-006,1970-01-01,95,1970-01-01
DEM-0019445,KOL-LOC-009,BEV-006,1970-01-01,78,1970-01-01
DEM-0019844,KOL-LOC-009,BEV-006,1970-01-01,67,1970-01-01
DEM-0002042,KOL-LOC-009,BEV-006,2024-03-10,152,2024-03-17
DEM-0002241,KOL-LOC-009,BEV-006,2024-03-17,161,2024-03-24
DEM-0002441,KOL-LOC-009,BEV-006,2024-03-24,162,2024-03-31
DEM-0002643,KOL-LOC-009,BEV-006,2024-03-31,157,2024-04-07
DEM-0002841,KOL-LOC-009,BEV-006,2024-04-07,167,2024-04-14
DEM-0003243,KOL-LOC-009,BEV-006,2024-04-21,167,2024-04-28
DEM-0003443,KOL-LOC-009,BEV-006,2024-04-28,125,2024-05-05
DEM-0003644,KOL-LOC-009,BEV-006,2024-05-05,142,2024-05-12
DEM-0003842,KOL-LOC-009,BEV-006,2024-05-12,172,2024-05-19
DEM-0004044,KOL-LOC-009,BEV-006,2024-05-19,159,2024-05-26
DEM-0004242,KOL-LOC-009,BEV-006,2024-05-26,162,2024-06-02
DEM-0004445,KOL-LOC-009,BEV-006,2024-06-02,179,2024-06-09
DEM-0004643,KOL-LOC-009,BEV-006,2024-06-09,189,2024-06-16
DEM-0004843,KOL-LOC-009,BEV-006,2024-06-16,163,2024-06-23
DEM-0005043,KOL-LOC-009,BEV-006,2024-06-23,185,2024-06-30
DEM-0006043,KOL-LOC-009,BEV-006,2024-07-28,93,2024-08-04
DEM-0008045,KOL-LOC-009,BEV-006,2024-10-06,227,2024-10-13
DEM-0008244,KOL-LOC-009,BEV-006,2024-10-13,188,2024-10-20
DEM-0009042,KOL-LOC-009,BEV-006,2024-11-10,79,2024-11-17
DEM-0009243,KOL-LOC-009,BEV-006,2024-11-17,89,2024-11-24
DEM-0022645,KOL-LOC-009,BEV-006,2026-03-01,123,2026-03-08
DEM-0022844,KOL-LOC-009,BEV-006,2026-03-08,121,2026-03-15
DEM-0023043,KOL-LOC-009,BEV-006,2026-03-15,311,2026-03-22
DEM-0023244,KOL-LOC-009,BEV-006,2026-03-22,123,2026-03-29
