product_variant_id,product_id,variant_index,unit_size_raw,unit_size_value,unit_size_unit,normalized_quantity_value,normalized_quantity_unit,cost_price_rs,selling_price_rs,source_file,source_record,pipeline_timestamp
CLN-009-1L,CLN-009,5,1 L,1.0,l,1000.0,ml,144,166,products.csv,"product_id=CLN-009, unit_size_5",2026-09-21T13:22:09.034261+00:00
CLN-010-50ML,CLN-010,1,50 ml,50.0,ml,50.0,ml,10,12,products.csv,"product_id=CLN-010, unit_size_1",2026-09-21T13:22:09.034261+00:00
CLN-010-100ML,CLN-010,2,100 ml,100.0,ml,100.0,ml,16,18,products.csv,"product_id=CLN-010, unit_size_2",2026-09-21T13:22:09.034261+00:00
CLN-010-250ML,CLN-010,3,250 ml,250.0,ml,250.0,ml,39,45,products.csv,"product_id=CLN-010, unit_size_3",2026-09-21T13:22:09.034261+00:00
CLN-010-500ML,CLN-010,4,500 ml,500.0,ml,500.0,ml,75,86,products.csv,"product_id=CLN-010, unit_size_4",2026-09-21T13:22:09.034261+00:00
CLN-010-1L,CLN-010,5,1 L,1.0,l,1000.0,ml,144,166,products.csv,"product_id=CLN-010, unit_size_5",2026-09-21T13:22:09.034261+00:00
HOU-001-50G,HOU-001,1,50 g,50.0,g,50.0,g,48,55,products.csv,"product_id=HOU-001, unit_size_1",2026-09-21T13:22:09.034261+00:00
HOU-001-100G,HOU-001,2,100 g,100.0,g,100.0,g,56,64,products.csv,"product_id=HOU-001, unit_size_2",2026-09-21T13:22:09.034261+00:00
HOU-001-250G,HOU-001,3,250 g,250.0,g,250.0,g,80,92,products.csv,"product_id=HOU-001, unit_size_3",2026-09-21T13:22:09.034261+00:00
HOU-001-500G,HOU-001,4,500 g,500.0,g,500.0,g,120,138,products.csv,"product_id=HOU-001, unit_size_4",2026-09-21T13:22:09.034261+00:00
HOU-001-1KG,HOU-001,5,1 kg,1.0,kg,1000.0,g,200,230,products.csv,"product_id=HOU-001, unit_size_5",2026-09-21T13:22:09.034261+00:00
HOU-002-50G,HOU-002,1,50 g,50.0,g,50.0,g,48,55,products.csv,"product_id=HOU-002, unit_size_1",2026-09-21T13:22:09.034261+00:00
HOU-002-100G,HOU-002,2,100 g,100.0,g,100.0,g,56,64,products.csv,"product_id=HOU-002, unit_size_2",2026-09-21T13:22:09.034261+00:00
HOU-002-250G,HOU-002,3,250 g,250.0,g,250.0,g,80,92,products.csv,"product_id=HOU-002, unit_size_3",2026-09-21T13:22:09.034261+00:00
HOU-002-500G,HOU-002,4,500 g,500.0,g,500.0,g,120,138,products.csv,"product_id=HOU-002, unit_size_4",2026-09-21T13:22:09.034261+00:00
HOU-002-1KG,HOU-002,5,1 kg,1.0,kg,1000.0,g,200,230,products.csv,"product_id=HOU-002, unit_size_5",2026-09-21T13:22:09.034261+00:00
HOU-003-50G,HOU-003,1,50 g,50.0,g,50.0,g,48,55,products.csv,"product_id=HOU-003, unit_size_1",2026-09-21T13:22:09.034261+00:00
HOU-003-100G,HOU-003,2,100 g,100.0,g,100.0,g,56,64,products.csv,"product_id=HOU-003, unit_size_2",2026-09-21T13:22:09.034261+00:00
HOU-003-250G,HOU-003,3,250 g,250.0,g,250.0,g,80,92,products.csv,"product_id=HOU-003, unit_size_3",2026-09-21T13:22:09.034261+00:00
HOU-003-500G,HOU-003,4,500 g,500.0,g,500.0,g,120,138,products.csv,"product_id=HOU-003, unit_size_4",2026-09-21T13:22:09.034261+00:00
HOU-003-1KG,HOU-003,5,1 kg,1.0,kg,1000.0,g,200,230,products.csv,"product_id=HOU-003, unit_size_5",2026-09-21T13:22:09.034261+00:00
HOU-004-50G,HOU-004,1,50 g,50.0,g,50.0,g,48,55,products.csv,"product_id=HOU-004, unit_size_1",2026-09-21T13:22:09.034261+00:00
HOU-004-100G,HOU-004,2,100 g,100.0,g,100.0,g,56,64,products.csv,"product_id=HOU-004, unit_size_2",2026-09-21T13:22:09.034261+00:00
HOU-004-250G,HOU-004,3,250 g,250.0,g,250.0,g,80,92,products.csv,"product_id=HOU-004, unit_size_3",2026-09-21T13:22:09.034261+00:00
HOU-004-500G,HOU-004,4,500 g,500.0,g,500.0,g,120,138,products.csv,"product_id=HOU-004, unit_size_4",2026-09-21T13:22:09.034261+00:00
HOU-004-1KG,HOU-004,5,1 kg,1.0,kg,1000.0,g,200,230,products.csv,"product_id=HOU-004, unit_size_5",2026-09-21T13:22:09.034261+00:00
HOU-005-1PIECE,HOU-005,1,1 piece,1.0,piece,1.0,piece,90,103,products.csv,"product_id=HOU-005, unit_size_1",2026-09-21T13:22:09.034261+00:00
HOU-005-2PIECE,HOU-005,2,2 piece,2.0,piece,2.0,piece,148,170,products.csv,"product_id=HOU-005, unit_size_2",2026-09-21T13:22:09.034261+00:00
HOU-005-4PIECE,HOU-005,3,4 piece,4.0,piece,4.0,piece,270,311,products.csv,"product_id=HOU-005, unit_size_3",2026-09-21T13:22:09.034261+00:00
HOU-005-6PIECE,HOU-005,4,6 piece,6.0,piece,6.0,piece,378,435,products.csv,"product_id=HOU-005, unit_size_4",2026-09-21T13:22:09.034261+00:00
HOU-005-10PIECE,HOU-005,5,10 piece,10.0,piece,10.0,piece,585,673,products.csv,"product_id=HOU-005, unit_size_5",2026-09-21T13:22:09.034261+00:00
HOU-006-50G,HOU-006,1,50 g,50.0,g,50.0,g,48,55,products.csv,"product_id=HOU-006, unit_size_1",2026-09-21T13:22:09.034261+00:00
HOU-006-100G,HOU-006,2,100 g,100.0,g,100.0,g,56,64,products.csv,"product_id=HOU-006, unit_size_2",2026-09-21T13:22:09.034261+00:00
HOU-006-250G,HOU-006,3,250 g,250.0,g,250.0,g,80,92,products.csv,"product_id=HOU-006, unit_size_3",2026-09-21T13:22:09.034261+00:00
HOU-006-500G,HOU-006,4,500 g,500.0,g,500.0,g,120,138,products.csv,"product_id=HOU-006, unit_size_4",2026-09-21T13:22:09.034261+00:00
HOU-006-1KG,HOU-006,5,1 kg,1.0,kg,1000.0,g,200,230,products.csv,"product_id=HOU-006, unit_size_5",2026-09-21T13:22:09.034261+00:00
HOU-007-50G,HOU-007,1,50 g,50.0,g,50.0,g,48,55,products.csv,"product_id=HOU-007, unit_size_1",2026-09-21T13:22:09.034261+00:00
HOU-007-100G,HOU-007,2,100 g,100.0,g,100.0,g,56,64,products.csv,"product_id=HOU-007, unit_size_2",2026-09-21T13:22:09.034261+00:00
HOU-007-250G,HOU-007,3,250 g,250.0,g,250.0,g,80,92,products.csv,"product_id=HOU-007, unit_size_3",2026-09-21T13:22:09.034261+00:00
HOU-007-500G,HOU-007,4,500 g,500.0,g,500.0,g,120,138,products.csv,"product_id=HOU-007, unit_size_4",2026-09-21T13:22:09.034261+00:00
HOU-007-1KG,HOU-007,5,1 kg,1.0,kg,1000.0,g,200,230,products.csv,"product_id=HOU-007, unit_size_5",2026-09-21T13:22:09.034261+00:00
HOU-008-50G,HOU-008,1,50 g,50.0,g,50.0,g,48,55,products.csv,"product_id=HOU-008, unit_size_1",2026-09-21T13:22:09.034261+00:00
HOU-008-100G,HOU-008,2,100 g,100.0,g,100.0,g,56,64,products.csv,"product_id=HOU-008, unit_size_2",2026-09-21T13:22:09.034261+00:00
HOU-008-250G,HOU-008,3,250 g,250.0,g,250.0,g,80,92,products.csv,"product_id=HOU-008, unit_size_3",2026-09-21T13:22:09.034261+00:00
HOU-008-500G,HOU-008,4,500 g,500.0,g,500.0,g,120,138,products.csv,"product_id=HOU-008, unit_size_4",2026-09-21T13:22:09.034261+00:00
HOU-008-1KG,HOU-008,5,1 kg,1.0,kg,1000.0,g,200,230,products.csv,"product_id=HOU-008, unit_size_5",2026-09-21T13:22:09.034261+00:00
HOU-009-1PIECE,HOU-009,1,1 piece,1.0,piece,1.0,piece,90,103,products.csv,"product_id=HOU-009, unit_size_1",2026-09-21T13:22:09.034261+00:00
HOU-009-2PIECE,HOU-009,2,2 piece,2.0,piece,2.0,piece,148,170,products.csv,"product_id=HOU-009, unit_size_2",2026-09-21T13:22:09.034261+00:00
HOU-009-4PIECE,HOU-009,3,4 piece,4.0,piece,4.0,piece,270,311,products.csv,"product_id=HOU-009, unit_size_3",2026-09-21T13:22:09.034261+00:00
HOU-009-6PIECE,HOU-009,4,6 piece,6.0,piece,6.0,piece,378,435,products.csv,"product_id=HOU-009, unit_size_4",2026-09-21T13:22:09.034261+00:00
HOU-009-10PIECE,HOU-009,5,10 piece,10.0,piece,10.0,piece,585,673,products.csv,"product_id=HOU-009, unit_size_5",2026-09-21T13:22:09.034261+00:00
HOU-010-50G,HOU-010,1,50 g,50.0,g,50.0,g,48,55,products.csv,"product_id=HOU-010, unit_size_1",2026-09-21T13:22:09.034261+00:00
HOU-010-100G,HOU-010,2,100 g,100.0,g,100.0,g,56,64,products.csv,"product_id=HOU-010, unit_size_2",2026-09-21T13:22:09.034261+00:00
HOU-010-250G,HOU-010,3,250 g,250.0,g,250.0,g,80,92,products.csv,"product_id=HOU-010, unit_size_3",2026-09-21T13:22:09.034261+00:00
HOU-010-500G,HOU-010,4,500 g,500.0,g,500.0,g,120,138,products.csv,"product_id=HOU-010, unit_size_4",2026-09-21T13:22:09.034261+00:00
HOU-010-1KG,HOU-010,5,1 kg,1.0,kg,1000.0,g,200,230,products.csv,"product_id=HOU-010, unit_size_5",2026-09-21T13:22:09.034261+00:00
INS-001-50G,INS-001,1,50 g,50.0,g,50.0,g,10,12,products.csv,"product_id=INS-001, unit_size_1",2026-09-21T13:22:09.034261+00:00
INS-001-100G,INS-001,2,100 g,100.0,g,100.0,g,18,21,products.csv,"product_id=INS-001, unit_size_2",2026-09-21T13:22:09.034261+00:00
INS-001-250G,INS-001,3,250 g,250.0,g,250.0,g,42,48,products.csv,"product_id=INS-001, unit_size_3",2026-09-21T13:22:09.034261+00:00
INS-001-500G,INS-001,4,500 g,500.0,g,500.0,g,80,92,products.csv,"product_id=INS-001, unit_size_4",2026-09-21T13:22:09.034261+00:00
INS-001-1KG,INS-001,5,1 kg,1.0,kg,1000.0,g,154,177,products.csv,"product_id=INS-001, unit_size_5",2026-09-21T13:22:09.034261+00:00
INS-002-50G,INS-002,1,50 g,50.0,g,50.0,g,10,12,products.csv,"product_id=INS-002, unit_size_1",2026-09-21T13:22:09.034261+00:00
INS-002-100G,INS-002,2,100 g,100.0,g,100.0,g,18,21,products.csv,"product_id=INS-002, unit_size_2",2026-09-21T13:22:09.034261+00:00
INS-002-250G,INS-002,3,250 g,250.0,g,250.0,g,42,48,products.csv,"product_id=INS-002, unit_size_3",2026-09-21T13:22:09.034261+00:00
INS-002-500G,INS-002,4,500 g,500.0,g,500.0,g,80,92,products.csv,"product_id=INS-002, unit_size_4",2026-09-21T13:22:09.034261+00:00
INS-002-1KG,INS-002,5,1 kg,1.0,kg,1000.0,g,154,177,products.csv,"product_id=INS-002, unit_size_5",2026-09-21T13:22:09.034261+00:00
INS-003-50G,INS-003,1,50 g,50.0,g,50.0,g,14,16,products.csv,"product_id=INS-003, unit_size_1",2026-09-21T13:22:09.034261+00:00
INS-003-100G,INS-003,2,100 g,100.0,g,100.0,g,29,33,products.csv,"product_id=INS-003, unit_size_2",2026-09-21T13:22:09.034261+00:00
INS-003-250G,INS-003,3,250 g,250.0,g,250.0,g,68,78,products.csv,"product_id=INS-003, unit_size_3",2026-09-21T13:22:09.034261+00:00
INS-003-500G,INS-003,4,500 g,500.0,g,500.0,g,130,150,products.csv,"product_id=INS-003, unit_size_4",2026-09-21T13:22:09.034261+00:00
INS-003-1KG,INS-003,5,1 kg,1.0,kg,1000.0,g,250,288,products.csv,"product_id=INS-003, unit_size_5",2026-09-21T13:22:09.034261+00:00
INS-004-50G,INS-004,1,50 g,50.0,g,50.0,g,14,16,products.csv,"product_id=INS-004, unit_size_1",2026-09-21T13:22:09.034261+00:00
INS-004-100G,INS-004,2,100 g,100.0,g,100.0,g,29,33,products.csv,"product_id=INS-004, unit_size_2",2026-09-21T13:22:09.034261+00:00
INS-004-250G,INS-004,3,250 g,250.0,g,250.0,g,68,78,products.csv,"product_id=INS-004, unit_size_3",2026-09-21T13:22:09.034261+00:00
INS-004-500G,INS-004,4,500 g,500.0,g,500.0,g,130,150,products.csv,"product_id=INS-004, unit_size_4",2026-09-21T13:22:09.034261+00:00
INS-004-1KG,INS-004,5,1 kg,1.0,kg,1000.0,g,250,288,products.csv,"product_id=INS-004, unit_size_5",2026-09-21T13:22:09.034261+00:00
INS-005-50G,INS-005,1,50 g,50.0,g,50.0,g,14,16,products.csv,"product_id=INS-005, unit_size_1",2026-09-21T13:22:09.034261+00:00
INS-005-100G,INS-005,2,100 g,100.0,g,100.0,g,29,33,products.csv,"product_id=INS-005, unit_size_2",2026-09-21T13:22:09.034261+00:00
INS-005-250G,INS-005,3,250 g,250.0,g,250.0,g,68,78,products.csv,"product_id=INS-005, unit_size_3",2026-09-21T13:22:09.034261+00:00
INS-005-500G,INS-005,4,500 g,500.0,g,500.0,g,130,150,products.csv,"product_id=INS-005, unit_size_4",2026-09-21T13:22:09.034261+00:00
INS-005-1KG,INS-005,5,1 kg,1.0,kg,1000.0,g,250,288,products.csv,"product_id=INS-005, unit_size_5",2026-09-21T13:22:09.034261+00:00
INS-006-50G,INS-006,1,50 g,50.0,g,50.0,g,10,12,products.csv,"product_id=INS-006, unit_size_1",2026-09-21T13:22:09.034261+00:00
INS-006-100G,INS-006,2,100 g,100.0,g,100.0,g,19,22,products.csv,"product_id=INS-006, unit_size_2",2026-09-21T13:22:09.034261+00:00
INS-006-250G,INS-006,3,250 g,250.0,g,250.0,g,46,53,products.csv,"product_id=INS-006, unit_size_3",2026-09-21T13:22:09.034261+00:00
INS-006-500G,INS-006,4,500 g,500.0,g,500.0,g,88,101,products.csv,"product_id=INS-006, unit_size_4",2026-09-21T13:22:09.034261+00:00
INS-006-1KG,INS-006,5,1 kg,1.0,kg,1000.0,g,169,194,products.csv,"product_id=INS-006, unit_size_5",2026-09-21T13:22:09.034261+00:00
INS-007-50G,INS-007,1,50 g,50.0,g,50.0,g,10,12,products.csv,"product_id=INS-007, unit_size_1",2026-09-21T13:22:09.034261+00:00
INS-007-100G,INS-007,2,100 g,100.0,g,100.0,g,21,24,products.csv,"product_id=INS-007, unit_size_2",2026-09-21T13:22:09.034261+00:00
INS-007-250G,INS-007,3,250 g,250.0,g,250.0,g,49,56,products.csv,"product_id=INS-007, unit_size_3",2026-09-21T13:22:09.034261+00:00
INS-007-500G,INS-007,4,500 g,500.0,g,500.0,g,94,108,products.csv,"product_id=INS-007, unit_size_4",2026-09-21T13:22:09.034261+00:00
INS-007-1KG,INS-007,5,1 kg,1.0,kg,1000.0,g,181,208,products.csv,"product_id=INS-007, unit_size_5",2026-09-21T13:22:09.034261+00:00
INS-008-50G,INS-008,1,50 g,50.0,g,50.0,g,14,16,products.csv,"product_id=INS-008, unit_size_1",2026-09-21T13:22:09.034261+00:00
INS-008-100G,INS-008,2,100 g,100.0,g,100.0,g,29,33,products.csv,"product_id=INS-008, unit_size_2",2026-09-21T13:22:09.034261+00:00
INS-008-250G,INS-008,3,250 g,250.0,g,250.0,g,68,78,products.csv,"product_id=INS-008, unit_size_3",2026-09-21T13:22:09.034261+00:00
INS-008-500G,INS-008,4,500 g,500.0,g,500.0,g,130,150,products.csv,"product_id=INS-008, unit_size_4",2026-09-21T13:22:09.034261+00:00
INS-008-1KG,INS-008,5,1 kg,1.0,kg,1000.0,g,250,288,products.csv,"product_id=INS-008, unit_size_5",2026-09-21T13:22:09.034261+00:00
INS-009-50G,INS-009,1,50 g,50.0,g,50.0,g,15,17,products.csv,"product_id=INS-009, unit_size_1",2026-09-21T13:22:09.034261+00:00
INS-009-100G,INS-009,2,100 g,100.0,g,100.0,g,31,36,products.csv,"product_id=INS-009, unit_size_2",2026-09-21T13:22:09.034261+00:00
INS-009-250G,INS-009,3,250 g,250.0,g,250.0,g,73,84,products.csv,"product_id=INS-009, unit_size_3",2026-09-21T13:22:09.034261+00:00
INS-009-500G,INS-009,4,500 g,500.0,g,500.0,g,140,161,products.csv,"product_id=INS-009, unit_size_4",2026-09-21T13:22:09.034261+00:00
INS-009-1KG,INS-009,5,1 kg,1.0,kg,1000.0,g,269,309,products.csv,"product_id=INS-009, unit_size_5",2026-09-21T13:22:09.034261+00:00
INS-010-50G,INS-010,1,50 g,50.0,g,50.0,g,10,12,products.csv,"product_id=INS-010, unit_size_1",2026-09-21T13:22:09.034261+00:00
INS-010-100G,INS-010,2,100 g,100.0,g,100.0,g,18,21,products.csv,"product_id=INS-010, unit_size_2",2026-09-21T13:22:09.034261+00:00
INS-010-250G,INS-010,3,250 g,250.0,g,250.0,g,42,48,products.csv,"product_id=INS-010, unit_size_3",2026-09-21T13:22:09.034261+00:00
INS-010-500G,INS-010,4,500 g,500.0,g,500.0,g,80,92,products.csv,"product_id=INS-010, unit_size_4",2026-09-21T13:22:09.034261+00:00
INS-010-1KG,INS-010,5,1 kg,1.0,kg,1000.0,g,154,177,products.csv,"product_id=INS-010, unit_size_5",2026-09-21T13:22:09.034261+00:00
BAB-001-50G,BAB-001,1,50 g,50.0,g,50.0,g,52,60,products.csv,"product_id=BAB-001, unit_size_1",2026-09-21T13:22:09.034261+00:00
BAB-001-100G,BAB-001,2,100 g,100.0,g,100.0,g,105,121,products.csv,"product_id=BAB-001, unit_size_2",2026-09-21T13:22:09.034261+00:00
BAB-001-250G,BAB-001,3,250 g,250.0,g,250.0,g,247,284,products.csv,"product_id=BAB-001, unit_size_3",2026-09-21T13:22:09.034261+00:00
BAB-001-500G,BAB-001,4,500 g,500.0,g,500.0,g,475,546,products.csv,"product_id=BAB-001, unit_size_4",2026-09-21T13:22:09.034261+00:00
BAB-001-1KG,BAB-001,5,1 kg,1.0,kg,1000.0,g,912,1049,products.csv,"product_id=BAB-001, unit_size_5",2026-09-21T13:22:09.034261+00:00
BAB-002-50G,BAB-002,1,50 g,50.0,g,50.0,g,52,60,products.csv,"product_id=BAB-002, unit_size_1",2026-09-21T13:22:09.034261+00:00
BAB-002-100G,BAB-002,2,100 g,100.0,g,100.0,g,105,121,products.csv,"product_id=BAB-002, unit_size_2",2026-09-21T13:22:09.034261+00:00
BAB-002-250G,BAB-002,3,250 g,250.0,g,250.0,g,247,284,products.csv,"product_id=BAB-002, unit_size_3",2026-09-21T13:22:09.034261+00:00
BAB-002-500G,BAB-002,4,500 g,500.0,g,500.0,g,475,546,products.csv,"product_id=BAB-002, unit_size_4",2026-09-21T13:22:09.034261+00:00
BAB-002-1KG,BAB-002,5,1 kg,1.0,kg,1000.0,g,912,1049,products.csv,"product_id=BAB-002, unit_size_5",2026-09-21T13:22:09.034261+00:00
BAB-003-50G,BAB-003,1,50 g,50.0,g,50.0,g,52,60,products.csv,"product_id=BAB-003, unit_size_1",2026-09-21T13:22:09.034261+00:00
BAB-003-100G,BAB-003,2,100 g,100.0,g,100.0,g,105,121,products.csv,"product_id=BAB-003, unit_size_2",2026-09-21T13:22:09.034261+00:00
BAB-003-250G,BAB-003,3,250 g,250.0,g,250.0,g,247,284,products.csv,"product_id=BAB-003, unit_size_3",2026-09-21T13:22:09.034261+00:00
BAB-003-500G,BAB-003,4,500 g,500.0,g,500.0,g,475,546,products.csv,"product_id=BAB-003, unit_size_4",2026-09-21T13:22:09.034261+00:00
BAB-003-1KG,BAB-003,5,1 kg,1.0,kg,1000.0,g,912,1049,products.csv,"product_id=BAB-003, unit_size_5",2026-09-21T13:22:09.034261+00:00
BAB-004-50G,BAB-004,1,50 g,50.0,g,50.0,g,52,60,products.csv,"product_id=BAB-004, unit_size_1",2026-09-21T13:22:09.034261+00:00
BAB-004-100G,BAB-004,2,100 g,100.0,g,100.0,g,105,121,products.csv,"product_id=BAB-004, unit_size_2",2026-09-21T13:22:09.034261+00:00
BAB-004-250G,BAB-004,3,250 g,250.0,g,250.0,g,247,284,products.csv,"product_id=BAB-004, unit_size_3",2026-09-21T13:22:09.034261+00:00
BAB-004-500G,BAB-004,4,500 g,500.0,g,500.0,g,475,546,products.csv,"product_id=BAB-004, unit_size_4",2026-09-21T13:22:09.034261+00:00
BAB-004-1KG,BAB-004,5,1 kg,1.0,kg,1000.0,g,912,1049,products.csv,"product_id=BAB-004, unit_size_5",2026-09-21T13:22:09.034261+00:00
BAB-005-50ML,BAB-005,1,50 ml,50.0,ml,50.0,ml,61,70,products.csv,"product_id=BAB-005, unit_size_1",2026-09-21T13:22:09.034261+00:00
BAB-005-100ML,BAB-005,2,100 ml,100.0,ml,100.0,ml,121,139,products.csv,"product_id=BAB-005, unit_size_2",2026-09-21T13:22:09.034261+00:00
BAB-005-250ML,BAB-005,3,250 ml,250.0,ml,250.0,ml,286,329,products.csv,"product_id=BAB-005, unit_size_3",2026-09-21T13:22:09.034261+00:00
BAB-005-500ML,BAB-005,4,500 ml,500.0,ml,500.0,ml,550,633,products.csv,"product_id=BAB-005, unit_size_4",2026-09-21T13:22:09.034261+00:00
BAB-005-1L,BAB-005,5,1 L,1.0,l,1000.0,ml,1056,1214,products.csv,"product_id=BAB-005, unit_size_5",2026-09-21T13:22:09.034261+00:00
BAB-006-50ML,BAB-006,1,50 ml,50.0,ml,50.0,ml,61,70,products.csv,"product_id=BAB-006, unit_size_1",2026-09-21T13:22:09.034261+00:00
BAB-006-100ML,BAB-006,2,100 ml,100.0,ml,100.0,ml,121,139,products.csv,"product_id=BAB-006, unit_size_2",2026-09-21T13:22:09.034261+00:00
BAB-006-250ML,BAB-006,3,250 ml,250.0,ml,250.0,ml,286,329,products.csv,"product_id=BAB-006, unit_size_3",2026-09-21T13:22:09.034261+00:00
BAB-006-500ML,BAB-006,4,500 ml,500.0,ml,500.0,ml,550,633,products.csv,"product_id=BAB-006, unit_size_4",2026-09-21T13:22:09.034261+00:00
BAB-006-1L,BAB-006,5,1 L,1.0,l,1000.0,ml,1056,1214,products.csv,"product_id=BAB-006, unit_size_5",2026-09-21T13:22:09.034261+00:00
BAB-007-50G,BAB-007,1,50 g,50.0,g,50.0,g,44,51,products.csv,"product_id=BAB-007, unit_size_1",2026-09-21T13:22:09.034261+00:00
BAB-007-100G,BAB-007,2,100 g,100.0,g,100.0,g,88,101,products.csv,"product_id=BAB-007, unit_size_2",2026-09-21T13:22:09.034261+00:00
BAB-007-250G,BAB-007,3,250 g,250.0,g,250.0,g,208,239,products.csv,"product_id=BAB-007, unit_size_3",2026-09-21T13:22:09.034261+00:00
BAB-007-500G,BAB-007,4,500 g,500.0,g,500.0,g,400,460,products.csv,"product_id=BAB-007, unit_size_4",2026-09-21T13:22:09.034261+00:00
BAB-007-1KG,BAB-007,5,1 kg,1.0,kg,1000.0,g,768,883,products.csv,"product_id=BAB-007, unit_size_5",2026-09-21T13:22:09.034261+00:00
BAB-008-50ML,BAB-008,1,50 ml,50.0,ml,50.0,ml,88,101,products.csv,"product_id=BAB-008, unit_size_1",2026-09-21T13:22:09.034261+00:00
BAB-008-100ML,BAB-008,2,100 ml,100.0,ml,100.0,ml,175,201,products.csv,"product_id=BAB-008, unit_size_2",2026-09-21T13:22:09.034261+00:00
BAB-008-250ML,BAB-008,3,250 ml,250.0,ml,250.0,ml,415,477,products.csv,"product_id=BAB-008, unit_size_3",2026-09-21T13:22:09.034261+00:00
BAB-008-500ML,BAB-008,4,500 ml,500.0,ml,500.0,ml,798,918,products.csv,"product_id=BAB-008, unit_size_4",2026-09-21T13:22:09.034261+00:00
BAB-008-1L,BAB-008,5,1 L,1.0,l,1000.0,ml,1531,1761,products.csv,"product_id=BAB-008, unit_size_5",2026-09-21T13:22:09.034261+00:00
BAB-009-50ML,BAB-009,1,50 ml,50.0,ml,50.0,ml,115,132,products.csv,"product_id=BAB-009, unit_size_1",2026-09-21T13:22:09.034261+00:00
BAB-009-100ML,BAB-009,2,100 ml,100.0,ml,100.0,ml,230,265,products.csv,"product_id=BAB-009, unit_size_2",2026-09-21T13:22:09.034261+00:00
BAB-009-250ML,BAB-009,3,250 ml,250.0,ml,250.0,ml,543,624,products.csv,"product_id=BAB-009, unit_size_3",2026-09-21T13:22:09.034261+00:00
BAB-009-500ML,BAB-009,4,500 ml,500.0,ml,500.0,ml,1045,1202,products.csv,"product_id=BAB-009, unit_size_4",2026-09-21T13:22:09.034261+00:00
BAB-009-1L,BAB-009,5,1 L,1.0,l,1000.0,ml,2006,2307,products.csv,"product_id=BAB-009, unit_size_5",2026-09-21T13:22:09.034261+00:00
BAB-010-50G,BAB-010,1,50 g,50.0,g,50.0,g,44,51,products.csv,"product_id=BAB-010, unit_size_1",2026-09-21T13:22:09.034261+00:00
BAB-010-100G,BAB-010,2,100 g,100.0,g,100.0,g,88,101,products.csv,"product_id=BAB-010, unit_size_2",2026-09-21T13:22:09.034261+00:00
BAB-010-250G,BAB-010,3,250 g,250.0,g,250.0,g,208,239,products.csv,"product_id=BAB-010, unit_size_3",2026-09-21T13:22:09.034261+00:00
BAB-010-500G,BAB-010,4,500 g,500.0,g,500.0,g,400,460,products.csv,"product_id=BAB-010, unit_size_4",2026-09-21T13:22:09.034261+00:00
BAB-010-1KG,BAB-010,5,1 kg,1.0,kg,1000.0,g,768,883,products.csv,"product_id=BAB-010, unit_size_5",2026-09-21T13:22:09.034261+00:00
